course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
MKT202,Introduction to Marketing,3,A-,Spring2020
BUS135,Business Mathematics,3,B,Spring2020
MGT212,Principles of Management,3,C-,Spring2020
ENG103,Intermediate Composition,3,D+,Spring2020
ACT201,Intro to Financial Accounting,3,C+,Summer2020
MIS107,Introduction to Computers,3,B,Summer2020
BUS172,Introduction to Statistics,3,B-,Summer2020
BUS251,Business Communication,3,A-,Summer2020
