course_code,course_name,credits,grade,semester
CSE425,Concepts of Programming Languages,3,B+,Fall2020
CSE331L,Microprocessor Interfacing Lab,1,C+,Fall2020
CHE101L,Chemistry I Lab,1,C-,Fall2020
ENG103,Intermediate Composition,3,B,Fall2020
CSE311L,Database Management Systems Lab,1,B-,Fall2020
CSE101,Introduction to Python Programming,3,B+,Spring2021
CEE110,Engineering Drawing,1,C,Spring2021
HIS101,Bangladesh History,3,C-,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,C,Spring2021
CSE226,Fundamentals of Vibe Coding,3,B-,Summer2021
CHE101,Chemistry I,3,B+,Summer2021
EEE111L,Analog Electronics I Lab,1,A-,Summer2021
CSE299,Junior Design Project,1,C+,Summer2021
PHY108,Physics II,3,C+,Summer2021
PHY108L,Physics II Lab,1,B+,Summer2021
EEE141L,Electrical Circuits I Lab,1,C+,Fall2021
CSE327,Software Engineering,3,B+,Fall2021
MAT116,Pre-Calculus,3,A-,Fall2021
ENG105,Advanced Composition,3,C+,Fall2021
CSE115L,Programming Language I Lab,1,A,Fall2021
ACT360,Advanced Managerial Accounting,3,B,Spring2022
MIS107,Introduction to Computers,3,B,Spring2022
BUS251,Business Communication,3,C-,Spring2022
INB372,International Business,3,F,Spring2022
ECO101,Intro to Microeconomics,3,A,Summer2022
ACT310,Intermediate Accounting I,3,B,Summer2022
ACT320,Intermediate Accounting II,3,A,Summer2022
MIS207,Management Information Systems,3,A-,Summer2022
ACT430,Accounting Information Systems,3,A,Summer2022
ACT460,Advanced Financial Accounting,3,D+,Fall2022
ACT380,Audit and Assurance,3,C,Fall2022
ACT201,Intro to Financial Accounting,3,C-,Fall2022
ACT370,Taxation,3,B,Fall2022
ACT410,Financial Statement Analysis,3,B-,Fall2022
MKT202,Introduction to Marketing,3,A,Spring2023
INB372,International Business,3,C,Spring2023
PHI401,Ethics / Philosophy,3,A-,Spring2023
MGT212,Principles of Management,3,F,Spring2023
ACT202,Intro to Managerial Accounting,3,C,Spring2023
MGT212,Principles of Management,3,C-,Summer2023
ECO104,Intro to Macroeconomics,3,F,Summer2023
LAW200,Legal Environment of Business,3,A-,Summer2023
MGT368,Entrepreneurship,3,D,Fall2023
MGT314,Production Management,3,B-,Fall2023
ECO104,Intro to Macroeconomics,3,D,Fall2023
MGT351,Human Resource Management,3,B-,Fall2023
