course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
BUS112,Intro to Business Mathematics,3,T,Spring2019
BUS135,Business Mathematics,3,B+,Fall2020
ENG103,Intermediate Composition,3,A,Fall2020
ACT201,Intro to Financial Accounting,3,B-,Fall2020
ECO101,Intro to Microeconomics,3,A-,Fall2020
MGT212,Principles of Management,3,A,Spring2021
BUS172,Introduction to Statistics,3,A,Spring2021
MKT202,Introduction to Marketing,3,A-,Spring2021
ECO104,Intro to Macroeconomics,3,B+,Spring2021
ACT202,Intro to Managerial Accounting,3,A-,Spring2021
FIN254,Intro to Financial Management,3,A,Summer2021
BUS173,Applied Statistics,3,A-,Summer2021
INB372,International Business,3,B,Summer2021
MIS107,Introduction to Computers,3,A,Summer2021
MGT314,Production Management,3,B+,Fall2021
BUS251,Business Communication,3,B,Fall2021
MGT368,Entrepreneurship,3,B,Fall2021
LAW200,Legal Environment of Business,3,B-,Fall2021
PHI401,Ethics / Philosophy,3,B,Fall2021
MGT351,Human Resource Management,3,A-,Fall2021
POL104,Political Science,3,B+,Spring2022
ENG105,Advanced Composition,3,B-,Spring2022
BEN205,Bengali Literature,3,B-,Spring2022
MIS207,Management Information Systems,3,B+,Spring2022
PAD201,Public Administration,3,C+,Spring2022
CHN101,Chinese Language,3,B,Spring2022
ANT101,Anthropology,3,B-,Summer2022
BIO103L,Biology I Lab,1,C-,Summer2022
BIO103,Biology I,3,C-,Summer2022
GEO205,Geography,3,C+,Summer2022
PBH101,Public Health,3,C+,Summer2022
FIN435,Investment Theory,3,D+,Fall2022
HIS103,History of South Asia,3,C-,Fall2022
HIS205,Modern History,3,C-,Fall2022
HIS101,Bangladesh History,3,C-,Fall2022
FIN440,Corporate Finance,3,D+,Fall2022
FIN470,Insurance and Risk Management,3,C+,Spring2023
MGT489,Strategic Management,3,D+,Spring2023
FIN455,Financial Modelling Using Excel,3,D+,Spring2023
FIN464,Derivatives,3,D+,Spring2023
BUS498,Internship,4,D,Summer2023
FIN444,International Financial Management,3,D,Summer2023
FIN410,Financial Statement Analysis,3,D,Summer2023
FIN433,Financial Markets and Institutions,3,C+,Summer2023
FIN480,Behavioural Finance,3,D,Summer2023
