course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
MGT212,Principles of Management,3,C+,Spring2023
ECO101,Intro to Microeconomics,3,B-,Spring2023
MIS107,Introduction to Computers,3,C-,Spring2023
BUS135,Business Mathematics,3,C-,Spring2023
ENG103,Intermediate Composition,3,F,Spring2023
ACT201,Intro to Financial Accounting,3,C+,Summer2023
MKT202,Introduction to Marketing,3,D+,Summer2023
ENG103,Intermediate Composition,3,C+,Summer2023
LAW200,Legal Environment of Business,3,B-,Summer2023
BUS251,Business Communication,3,D+,Summer2023
MIS207,Management Information Systems,3,C+,Fall2023
ACT202,Intro to Managerial Accounting,3,C-,Fall2023
INB372,International Business,3,C+,Fall2023
MGT314,Production Management,3,B,Spring2024
BUS172,Introduction to Statistics,3,C-,Spring2024
ECO104,Intro to Macroeconomics,3,C-,Spring2024
ENG105,Advanced Composition,3,B-,Spring2024
