course_code,course_name,credits,grade,semester
CHE101,Chemistry I,3,B+,Summer2020
EEE111L,Analog Electronics I Lab,1,A,Summer2020
PHI104,Introduction to Ethics,3,A-,Summer2020
BIO103L,Biology I Lab,1,A-,Summer2020
CHE101L,Chemistry I Lab,1,C+,Summer2020
CSE299,Junior Design Project,1,A-,Summer2020
CSE331L,Microprocessor Interfacing Lab,1,C+,Fall2020
HIS102,World Civilization,3,A-,Fall2020
CSE331,Microprocessor Interfacing,3,B,Fall2020
MAT125,Linear Algebra,3,B,Fall2020
PHY107L,Physics I Lab,1,B,Spring2021
CSE115L,Programming Language I Lab,1,C,Spring2021
EEE141L,Electrical Circuits I Lab,1,A-,Spring2021
EEE141,Electrical Circuits I,3,B,Spring2021
EEE111,Analog Electronics I,3,C+,Spring2021
MAT116,Pre-Calculus,3,B+,Spring2021
MIS207,Management Information Systems,3,B+,Summer2021
INB410,International Competitiveness,3,B,Summer2021
MKT417,Export-Import Management,3,C+,Summer2021
INB355,Country Risk Analysis,3,B+,Summer2021
LAW200,Legal Environment of Business,3,F,Fall2021
ACT201,Intro to Financial Accounting,3,C-,Fall2021
MIS107,Introduction to Computers,3,C+,Fall2021
BUS251,Business Communication,3,F,Fall2021
ECO101,Intro to Microeconomics,3,D+,Fall2021
MKT382,International Marketing,3,W,Spring2022
INB372,International Business,3,B+,Spring2022
MGT212,Principles of Management,3,D,Spring2022
ACT202,Intro to Managerial Accounting,3,B-,Spring2022
BUS251,Business Communication,3,B-,Summer2022
MGT314,Production Management,3,F,Summer2022
INB400,International Trade and Finance,3,A,Summer2022
LAW200,Legal Environment of Business,3,B-,Summer2022
INB450,Global Entrepreneurship,3,W,Summer2022
MGT351,Human Resource Management,3,D+,Fall2022
INB450,Global Entrepreneurship,3,B-,Fall2022
MGT368,Entrepreneurship,3,D+,Fall2022
INB350,International Business Negotiation,3,C,Fall2022
