course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,C,Spring2019
BUS112,Intro to Business Mathematics,3,T,Spring2019
MKT202,Introduction to Marketing,3,C-,Spring2019
ACT201,Intro to Financial Accounting,3,B,Spring2019
BUS135,Business Mathematics,3,D,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
MIS107,Introduction to Computers,3,C-,Summer2019
BUS172,Introduction to Statistics,3,C-,Summer2019
ECO104,Intro to Macroeconomics,3,D,Summer2019
BUS251,Business Communication,3,D,Summer2019
FIN254,Intro to Financial Management,3,D+,Fall2019
ENG103,Intermediate Composition,3,C+,Fall2019
ACT202,Intro to Managerial Accounting,3,C+,Fall2019
INB372,International Business,3,C,Spring2020
LAW200,Legal Environment of Business,3,B,Spring2020
PHI401,Ethics / Philosophy,3,C+,Summer2020
MIS207,Management Information Systems,3,B-,Summer2020
ENG105,Advanced Composition,3,F,Summer2020
BEN205,Bengali Literature,3,C,Fall2020
ENG115,English Literature,3,C-,Fall2020
MGT212,Principles of Management,3,C,Fall2020
BUS173,Applied Statistics,3,C-,Spring2021
MGT351,Human Resource Management,3,W,Spring2021
MGT314,Production Management,3,B-,Spring2021
ENG105,Advanced Composition,3,B-,Spring2021
ACT201,Intro to Financial Accounting,3,C,Spring2021
MGT351,Human Resource Management,3,C+,Summer2021
SOC101,Intro to Sociology,3,C+,Summer2021
MGT368,Entrepreneurship,3,W,Summer2021
PAD201,Public Administration,3,W,Summer2021
POL101,Intro to Political Science,3,B-,Fall2021
MGT368,Entrepreneurship,3,W,Fall2021
ENV107,Environmental Science,3,D+,Spring2022
MGT368,Entrepreneurship,3,B-,Spring2022
HIS101,Bangladesh History,3,F,Summer2022
HIS103,History of South Asia,3,D,Summer2022
HIS205,Modern History,3,F,Summer2022
HIS205,Modern History,3,D+,Fall2022
FIN433,Financial Markets and Institutions,3,W,Fall2022
FIN433,Financial Markets and Institutions,3,D,Spring2023
FIN444,International Financial Management,3,F,Spring2023
