course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
BUS135,Business Mathematics,3,A,Summer2020
MGT212,Principles of Management,3,A,Summer2020
MKT202,Introduction to Marketing,3,B,Summer2020
MIS107,Introduction to Computers,3,B-,Summer2020
ECO101,Intro to Microeconomics,3,B,Fall2020
INB372,International Business,3,C+,Fall2020
LAW200,Legal Environment of Business,3,F,Fall2020
BUS251,Business Communication,3,C,Fall2020
MIS207,Management Information Systems,3,C,Fall2020
LAW200,Legal Environment of Business,3,B-,Spring2021
MGT368,Entrepreneurship,3,C+,Spring2021
BUS172,Introduction to Statistics,3,C,Spring2021
MGT314,Production Management,3,B,Spring2021
ECO104,Intro to Macroeconomics,3,A,Spring2021
PHI401,Ethics / Philosophy,3,B-,Summer2021
ACT201,Intro to Financial Accounting,3,W,Summer2021
BEN205,Bengali Literature,3,C+,Summer2021
BUS173,Applied Statistics,3,F,Summer2021
POL101,Intro to Political Science,3,B-,Fall2021
BUS173,Applied Statistics,3,W,Fall2021
PAD201,Public Administration,3,C+,Fall2021
POL104,Political Science,3,B,Fall2021
ACT201,Intro to Financial Accounting,3,C,Fall2021
