course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
MGT212,Principles of Management,3,W,Spring2021
ECO101,Intro to Microeconomics,3,B,Spring2021
ACT201,Intro to Financial Accounting,3,B,Spring2021
ECO104,Intro to Macroeconomics,3,D,Summer2021
ENG103,Intermediate Composition,3,C-,Summer2021
MIS107,Introduction to Computers,3,C-,Summer2021
BUS251,Business Communication,3,C+,Summer2021
MKT202,Introduction to Marketing,3,C+,Summer2021
PHI401,Ethics / Philosophy,3,B-,Fall2021
INB372,International Business,3,A,Fall2021
LAW200,Legal Environment of Business,3,C-,Fall2021
ACT202,Intro to Managerial Accounting,3,C+,Fall2021
MGT212,Principles of Management,3,B,Fall2021
