course_code,course_name,credits,grade,semester
MAT112,College Algebra,0,T,Spring2019
CSE115,Programming Language I,3,B-,Fall2019
CSE115L,Programming Language I Lab,1,D,Fall2019
CSE425,Concepts of Programming Languages,3,C,Fall2019
MAT116,Pre-Calculus,3,C-,Fall2019
PHY107L,Physics I Lab,1,B,Spring2020
MAT120,Calculus I,3,D+,Spring2020
CSE173,Discrete Mathematics,3,W,Spring2020
EEE141,Electrical Circuits I,3,F,Spring2020
CSE327,Software Engineering,3,F,Spring2020
CSE311L,Database Management Systems Lab,1,B-,Summer2020
CSE173,Discrete Mathematics,3,C+,Summer2020
CSE101,Introduction to Python Programming,3,C,Summer2020
HIS101,Bangladesh History,3,C,Summer2020
MAT130,Calculus II,3,W,Summer2020
MAT130,Calculus II,3,W,Fall2020
POL101,Intro to Political Science,3,F,Fall2020
CSE215L,Programming Language II Lab,1,C-,Fall2020
HIS102,World Civilization,3,C+,Fall2020
CSE215,Programming Language II,3,D+,Fall2020
ECO101,Intro to Microeconomics,3,W,Spring2021
ENG105,Advanced Composition,3,B,Spring2021
MAT130,Calculus II,3,F,Spring2021
CSE226,Fundamentals of Vibe Coding,3,D,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,W,Spring2021
CSE225,Data Structures & Algorithms,3,C-,Spring2021
