course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,C-,Spring2023
ECO101,Intro to Microeconomics,3,D+,Spring2023
MKT202,Introduction to Marketing,3,A-,Spring2023
BUS251,Business Communication,3,D+,Spring2023
INB372,International Business,3,A,Summer2023
ECO104,Intro to Macroeconomics,3,B,Summer2023
MGT212,Principles of Management,3,D+,Summer2023
MIS107,Introduction to Computers,3,B,Summer2023
LAW200,Legal Environment of Business,3,F,Fall2023
ACT202,Intro to Managerial Accounting,3,C+,Fall2023
MGT314,Production Management,3,B-,Fall2023
PHI401,Ethics / Philosophy,3,A-,Fall2023
MGT351,Human Resource Management,3,W,Fall2023
MIS207,Management Information Systems,3,B-,Spring2024
MGT351,Human Resource Management,3,B+,Spring2024
LAW200,Legal Environment of Business,3,B,Spring2024
