course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
MGT212,Principles of Management,3,B-,Fall2021
BUS135,Business Mathematics,3,C,Fall2021
ACT201,Intro to Financial Accounting,3,C+,Spring2022
ECO101,Intro to Microeconomics,3,D,Spring2022
MIS107,Introduction to Computers,3,F,Spring2022
BUS251,Business Communication,3,C,Summer2022
ACT202,Intro to Managerial Accounting,3,C+,Summer2022
MKT202,Introduction to Marketing,3,B,Summer2022
ECO104,Intro to Macroeconomics,3,B-,Summer2022
MIS107,Introduction to Computers,3,B,Fall2022
MIS207,Management Information Systems,3,C-,Fall2022
LAW200,Legal Environment of Business,3,C+,Fall2022
INB372,International Business,3,D,Spring2023
BUS172,Introduction to Statistics,3,D+,Spring2023
MGT368,Entrepreneurship,3,D,Spring2023
BUS173,Applied Statistics,3,D+,Summer2023
MGT351,Human Resource Management,3,D,Summer2023
FIN254,Intro to Financial Management,3,D,Fall2023
BEN205,Bengali Literature,3,C-,Fall2023
PHI401,Ethics / Philosophy,3,B-,Spring2024
MGT314,Production Management,3,F,Spring2024
SOC101,Intro to Sociology,3,F,Summer2024
MGT314,Production Management,3,C,Summer2024
POL104,Political Science,3,C-,Summer2024
GEO205,Geography,3,C-,Fall2024
ANT101,Anthropology,3,C-,Fall2024
ENV107,Environmental Science,3,B-,Fall2024
ENV107L,Environmental Science Lab,1,F,Fall2024
