course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,C-,Spring2019
ECO101,Intro to Microeconomics,3,D,Spring2019
ENG103,Intermediate Composition,3,I,Spring2019
MGT212,Principles of Management,3,B-,Spring2019
BUS251,Business Communication,3,D,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
MIS107,Introduction to Computers,3,C-,Summer2019
MKT202,Introduction to Marketing,3,C+,Summer2019
LAW200,Legal Environment of Business,3,D,Summer2019
ENG103,Intermediate Composition,3,C,Summer2019
ACT202,Intro to Managerial Accounting,3,C,Summer2019
ENG105,Advanced Composition,3,D+,Fall2019
MGT351,Human Resource Management,3,D,Fall2019
INB372,International Business,3,F,Fall2019
MGT314,Production Management,3,C-,Fall2019
MIS207,Management Information Systems,3,F,Fall2019
MGT368,Entrepreneurship,3,B,Spring2020
BEN205,Bengali Literature,3,C-,Spring2020
ENG115,English Literature,3,B,Spring2020
MIS207,Management Information Systems,3,C,Spring2020
INB372,International Business,3,F,Spring2020
POL101,Intro to Political Science,3,B-,Summer2020
PHI401,Ethics / Philosophy,3,D+,Summer2020
POL104,Political Science,3,C-,Summer2020
SOC101,Intro to Sociology,3,D,Fall2020
ECO104,Intro to Macroeconomics,3,B-,Fall2020
INB372,International Business,3,D+,Fall2020
ENV107L,Environmental Science Lab,1,C+,Spring2021
PHY107,Physics I,3,C+,Spring2021
HIS101,Bangladesh History,3,C+,Spring2021
ENV107,Environmental Science,3,C,Spring2021
CHE101,Chemistry I,3,C+,Spring2021
PBH101,Public Health,3,F,Spring2021
PHY107L,Physics I Lab,1,D+,Spring2021
HIS102,World Civilization,3,F,Summer2021
ECO201,Intermediate Microeconomics,3,F,Summer2021
HIS205,Modern History,3,F,Summer2021
ECO204,Intermediate Macroeconomics,3,F,Summer2021
ECO201,Intermediate Microeconomics,3,I,Fall2021
HIS102,World Civilization,3,F,Fall2021
HIS205,Modern History,3,F,Fall2021
ECO348,Mathematical Economics,3,B,Spring2022
ECO201,Intermediate Microeconomics,3,B-,Spring2022
HIS205,Modern History,3,C,Spring2022
HIS102,World Civilization,3,D+,Spring2022
ECO328,Econometrics,3,I,Summer2022
ECO204,Intermediate Macroeconomics,3,I,Summer2022
ECO244,Economic Development,3,F,Summer2022
