course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
BUS112,Intro to Business Mathematics,3,T,Spring2019
BUS135,Business Mathematics,3,B,Summer2019
ECO101,Intro to Microeconomics,3,D,Summer2019
MGT212,Principles of Management,3,C-,Summer2019
ENG103,Intermediate Composition,3,A,Fall2019
MKT202,Introduction to Marketing,3,A,Fall2019
BUS172,Introduction to Statistics,3,D+,Fall2019
ACT201,Intro to Financial Accounting,3,D,Spring2020
BUS173,Applied Statistics,3,D+,Spring2020
ECO104,Intro to Macroeconomics,3,A-,Spring2020
LAW200,Legal Environment of Business,3,B,Spring2020
FIN254,Intro to Financial Management,3,B,Summer2020
MIS207,Management Information Systems,3,D,Summer2020
ACT202,Intro to Managerial Accounting,3,D+,Summer2020
BUS251,Business Communication,3,A,Summer2020
