course_code,course_name,credits,grade,semester
PHY108,Physics II,3,B-,Summer2021
CSE331,Microprocessor Interfacing,3,A,Summer2021
CSE299,Junior Design Project,1,B+,Summer2021
PHY108L,Physics II Lab,1,A-,Summer2021
CSE331L,Microprocessor Interfacing Lab,1,C,Summer2021
PHY107L,Physics I Lab,1,B+,Summer2021
CSE226,Fundamentals of Vibe Coding,3,C+,Fall2021
CSE101,Introduction to Python Programming,3,A-,Fall2021
MAT125,Linear Algebra,3,B,Fall2021
MAT116,Pre-Calculus,3,C+,Fall2021
EEE141L,Electrical Circuits I Lab,1,B,Spring2022
ENG111,Public Speaking,3,B+,Spring2022
CSE311L,Database Management Systems Lab,1,B,Spring2022
CSE145,Introduction to Artificial Intelligence,3,B+,Spring2022
MGT330,Designing Effective Organizations,3,A-,Summer2022
MGT321,Organizational Behavior,3,F,Summer2022
MIS107,Introduction to Computers,3,A-,Summer2022
ECO101,Intro to Microeconomics,3,B+,Summer2022
ACT201,Intro to Financial Accounting,3,D+,Summer2022
BUS251,Business Communication,3,C-,Fall2022
HRM470,Negotiations,3,C+,Fall2022
PHI401,Ethics / Philosophy,3,C,Fall2022
MGT410,Entrepreneurship II,3,A,Fall2022
ACT202,Intro to Managerial Accounting,3,B,Spring2023
MIS207,Management Information Systems,3,B,Spring2023
MIS320,IT for Managers,3,A,Spring2023
MGT212,Principles of Management,3,D+,Spring2023
INB372,International Business,3,B-,Summer2023
HRM450,Industrial Relations,3,A-,Summer2023
HRM370,Managerial Skill Development,3,F,Summer2023
MGT490,Project Management,3,B-,Summer2023
HRM370,Managerial Skill Development,3,A,Fall2023
MGT321,Organizational Behavior,3,A,Fall2023
MGT351,Human Resource Management,3,C-,Fall2023
MGT368,Entrepreneurship,3,F,Spring2024
MGT314,Production Management,3,D+,Spring2024
LAW200,Legal Environment of Business,3,D+,Spring2024
MGT350,Managing Quality,3,C-,Spring2024
ECO104,Intro to Macroeconomics,3,C-,Spring2024
MKT202,Introduction to Marketing,3,C+,Summer2024
MGT368,Entrepreneurship,3,B-,Summer2024
