course_code,course_name,credits,grade,semester
MAT112,College Algebra,0,T,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
ENG111,Public Speaking,3,D,Fall2020
CSE115,Programming Language I,3,D,Fall2020
MAT116,Pre-Calculus,3,C-,Fall2020
CSE115L,Programming Language I Lab,1,D,Fall2020
BIO103L,Biology I Lab,1,C,Fall2020
ANT101,Anthropology,3,F,Fall2020
MAT120,Calculus I,3,D+,Spring2021
CSE173,Discrete Mathematics,3,C-,Spring2021
CSE327,Software Engineering,3,B-,Spring2021
CHE101L,Chemistry I Lab,1,C-,Spring2021
CHE101,Chemistry I,3,D,Spring2021
PHY107L,Physics I Lab,1,B,Summer2021
CSE215L,Programming Language II Lab,1,C-,Summer2021
CSE215,Programming Language II,3,D+,Summer2021
ECO101,Intro to Microeconomics,3,B,Summer2021
MAT130,Calculus II,3,B,Summer2021
PHY107,Physics I,3,D,Summer2021
CSE226,Fundamentals of Vibe Coding,3,B,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,D+,Fall2021
SOC101,Intro to Sociology,3,B-,Fall2021
CSE225,Data Structures & Algorithms,3,B,Fall2021
ENV203,Environmental Studies,3,C,Fall2021
MAT250,Calculus III,3,C+,Fall2021
CSE231L,Digital Logic Design Lab,1,C-,Spring2022
PHY108,Physics II,3,F,Spring2022
CSE225,Data Structures & Algorithms,3,C+,Spring2022
CEE110,Engineering Drawing,1,C,Spring2022
BIO103,Biology I,3,C,Spring2022
CSE231,Digital Logic Design,3,D+,Spring2022
