course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
ENG103,Intermediate Composition,3,W,Fall2019
ACT201,Intro to Financial Accounting,3,C+,Fall2019
MKT202,Introduction to Marketing,3,B-,Fall2019
ECO101,Intro to Microeconomics,3,W,Fall2019
ECO101,Intro to Microeconomics,3,C+,Spring2020
MIS107,Introduction to Computers,3,C-,Spring2020
BUS251,Business Communication,3,A-,Spring2020
ACT202,Intro to Managerial Accounting,3,C,Summer2020
ENG103,Intermediate Composition,3,A-,Summer2020
LAW200,Legal Environment of Business,3,D,Summer2020
ECO104,Intro to Macroeconomics,3,B,Summer2020
MGT212,Principles of Management,3,D+,Fall2020
ENG105,Advanced Composition,3,C+,Fall2020
ENG115,English Literature,3,A,Fall2020
INB372,International Business,3,C-,Fall2020
PHI401,Ethics / Philosophy,3,W,Fall2020
MGT314,Production Management,3,D+,Spring2021
MGT368,Entrepreneurship,3,B+,Spring2021
POL101,Intro to Political Science,3,B,Spring2021
MGT351,Human Resource Management,3,C,Spring2021
PHI401,Ethics / Philosophy,3,B,Summer2021
BIO103L,Biology I Lab,1,B-,Summer2021
ENV107L,Environmental Science Lab,1,C-,Summer2021
BIO103,Biology I,3,C+,Summer2021
SOC101,Intro to Sociology,3,D+,Summer2021
ENV107,Environmental Science,3,B+,Summer2021
ANT101,Anthropology,3,C,Summer2021
HIS101,Bangladesh History,3,C,Fall2021
HIS205,Modern History,3,B-,Fall2021
HIS102,World Civilization,3,B,Fall2021
MIS210,Computer Programming,3,B+,Spring2022
MIS470,IT Project Management,3,B,Spring2022
MIS310,Systems Analysis,3,A-,Spring2022
MIS330,Database Systems,3,D+,Summer2022
MIS450,IS Security,3,A-,Summer2022
MIS320,IT for Managers,3,A-,Summer2022
MGT490,Project Management,3,C+,Fall2022
MIS410,Systems Design,3,B-,Fall2022
MIS499,Special Topics in MIS,3,C,Fall2022
MIS207,Management Information Systems,3,B+,Fall2022
BUS498,Internship,4,B+,Summer2023
