course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,C-,Spring2020
MIS107,Introduction to Computers,3,B,Spring2020
ECO101,Intro to Microeconomics,3,B-,Spring2020
MGT212,Principles of Management,3,B+,Summer2020
MKT202,Introduction to Marketing,3,F,Summer2020
ACT202,Intro to Managerial Accounting,3,D+,Summer2020
BUS251,Business Communication,3,C+,Summer2020
ECO104,Intro to Macroeconomics,3,C-,Summer2020
MIS207,Management Information Systems,3,B-,Fall2020
MGT351,Human Resource Management,3,A-,Fall2020
MGT314,Production Management,3,D,Fall2020
MGT368,Entrepreneurship,3,A-,Fall2020
LAW200,Legal Environment of Business,3,B-,Fall2020
INB372,International Business,3,F,Spring2021
PHI401,Ethics / Philosophy,3,A,Spring2021
POL101,Intro to Political Science,3,A-,Spring2021
MKT202,Introduction to Marketing,3,C,Spring2021
ENG115,English Literature,3,A-,Spring2021
INB372,International Business,3,B-,Summer2021
ANT101,Anthropology,3,A-,Summer2021
GEO205,Geography,3,B-,Summer2021
PHY107,Physics I,3,C+,Fall2021
PHY107L,Physics I Lab,1,C+,Fall2021
PBH101,Public Health,3,B+,Fall2021
BIO103,Biology I,3,B+,Fall2021
INB400,International Trade and Finance,3,B+,Spring2022
INB480,Global Business Strategy,3,A,Spring2022
HIS102,World Civilization,3,B,Spring2022
HIS101,Bangladesh History,3,F,Spring2022
INB490,Cross-Cultural Management,3,D+,Spring2022
INB410,International Competitiveness,3,W,Summer2022
MKT382,International Marketing,3,D,Summer2022
HIS101,Bangladesh History,3,B,Summer2022
HIS205,Modern History,3,D,Summer2022
INB355,Country Risk Analysis,3,F,Fall2022
INB495,Special Topics in INB,3,B+,Fall2022
INB410,International Competitiveness,3,C,Fall2022
INB450,Global Entrepreneurship,3,W,Fall2022
