course_code,course_name,credits,grade,semester
MIS207,Management Information Systems,3,A,Fall2021
PHI401,Ethics / Philosophy,3,A-,Fall2021
MGT212,Principles of Management,3,A-,Fall2021
INB372,International Business,3,B-,Fall2021
MGT351,Human Resource Management,3,B+,Spring2022
MIS107,Introduction to Computers,3,B-,Spring2022
LAW200,Legal Environment of Business,3,A,Spring2022
ACT201,Intro to Financial Accounting,3,B+,Summer2022
BUS251,Business Communication,3,C+,Summer2022
MKT202,Introduction to Marketing,3,B-,Summer2022
MGT368,Entrepreneurship,3,C,Summer2022
MGT314,Production Management,3,B,Summer2022
ECO101,Intro to Microeconomics,3,A,Fall2022
ACT202,Intro to Managerial Accounting,3,B,Fall2022
HIS101,Bangladesh History,3,D+,Spring2023
EEE141L,Electrical Circuits I Lab,1,A,Spring2023
ENG111,Public Speaking,3,C+,Spring2023
EEE141,Electrical Circuits I,3,C,Spring2023
CEE110,Engineering Drawing,1,C,Spring2023
PHY107L,Physics I Lab,1,B-,Spring2023
CSE226,Fundamentals of Vibe Coding,3,C,Summer2023
CSE299,Junior Design Project,1,D+,Summer2023
MAT125,Linear Algebra,3,B+,Summer2023
CSE425,Concepts of Programming Languages,3,C+,Summer2023
CSE101,Introduction to Python Programming,3,C+,Fall2023
BIO103L,Biology I Lab,1,C-,Fall2023
BIO103,Biology I,3,B,Fall2023
EEE111L,Analog Electronics I Lab,1,C,Fall2023
CSE215L,Programming Language II Lab,1,C+,Spring2024
PHY108L,Physics II Lab,1,A,Spring2024
PHY108,Physics II,3,D,Spring2024
ENG103,Intermediate Composition,3,D,Spring2024
CSE331L,Microprocessor Interfacing Lab,1,B+,Summer2024
CSE327,Software Engineering,3,D,Summer2024
CHE101,Chemistry I,3,W,Summer2024
CSE331,Microprocessor Interfacing,3,B-,Summer2024
CSE145,Introduction to Artificial Intelligence,3,F,Fall2024
CSE115L,Programming Language I Lab,1,B,Fall2024
CSE115,Programming Language I,3,B+,Fall2024
ENG105,Advanced Composition,3,B,Fall2024
MAT116,Pre-Calculus,3,C-,Fall2024
