course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
MAT116,Pre-Calculus,0,T,Spring2019
PHI104,Introduction to Ethics,3,C,Fall2023
CHE101L,Chemistry I Lab,1,B,Fall2023
CSE115,Programming Language I,3,B,Fall2023
MAT120,Calculus I,3,T,Fall2023
ECO104,Intro to Macroeconomics,3,C+,Fall2023
CHE101,Chemistry I,3,A,Fall2023
CSE231L,Digital Logic Design Lab,1,B+,Spring2024
CSE173,Discrete Mathematics,3,A-,Spring2024
MAT130,Calculus II,3,A-,Spring2024
CSE215,Programming Language II,3,B,Summer2024
MAT250,Calculus III,3,T,Summer2024
EEE141L,Electrical Circuits I Lab,1,C+,Summer2024
EEE452,Engineering Economics,3,B+,Summer2024
CSE215L,Programming Language II Lab,1,T,Summer2024
