course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
BUS135,Business Mathematics,3,C+,Spring2021
ACT201,Intro to Financial Accounting,3,C,Spring2021
MGT212,Principles of Management,3,A,Spring2021
BUS172,Introduction to Statistics,3,B+,Summer2021
MIS107,Introduction to Computers,3,A-,Summer2021
MKT202,Introduction to Marketing,3,B+,Summer2021
FIN254,Intro to Financial Management,3,A-,Fall2021
ACT202,Intro to Managerial Accounting,3,C+,Fall2021
ECO101,Intro to Microeconomics,3,C+,Fall2021
LAW200,Legal Environment of Business,3,B,Spring2022
MIS207,Management Information Systems,3,B+,Spring2022
BUS173,Applied Statistics,3,B-,Spring2022
INB372,International Business,3,C-,Spring2022
BUS251,Business Communication,3,A,Spring2022
MGT314,Production Management,3,C+,Summer2022
PHI401,Ethics / Philosophy,3,A,Summer2022
MGT368,Entrepreneurship,3,B-,Summer2022
ECO104,Intro to Macroeconomics,3,B-,Fall2022
MGT351,Human Resource Management,3,A,Fall2022
POL101,Intro to Political Science,3,C,Fall2022
CHN101,Chinese Language,3,A-,Fall2022
POL104,Political Science,3,B+,Fall2022
BIO103L,Biology I Lab,1,C+,Spring2023
BIO103,Biology I,3,B-,Spring2023
ENV107L,Environmental Science Lab,1,A-,Spring2023
ANT101,Anthropology,3,B+,Spring2023
ENV107,Environmental Science,3,B-,Spring2023
HIS101,Bangladesh History,3,B,Summer2023
FIN435,Investment Theory,3,A,Summer2023
HIS103,History of South Asia,3,A-,Summer2023
HIS205,Modern History,3,B,Summer2023
FIN440,Corporate Finance,3,B,Summer2023
FIN410,Financial Statement Analysis,3,B,Fall2023
FIN433,Financial Markets and Institutions,3,C,Fall2023
FIN470,Insurance and Risk Management,3,C,Fall2023
FIN444,International Financial Management,3,C-,Fall2023
FIN464,Derivatives,3,C,Fall2023
FIN455,Financial Modelling Using Excel,3,C-,Spring2024
FIN480,Behavioural Finance,3,C-,Spring2024
MGT489,Strategic Management,3,C-,Spring2024
BUS498,Internship,4,D+,Summer2024
