course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,A-,Spring2021
MGT212,Principles of Management,3,D,Spring2021
ACT201,Intro to Financial Accounting,3,D+,Spring2021
MIS107,Introduction to Computers,3,W,Spring2021
MKT202,Introduction to Marketing,3,A-,Summer2021
MIS207,Management Information Systems,3,F,Summer2021
LAW200,Legal Environment of Business,3,A,Summer2021
ACT202,Intro to Managerial Accounting,3,A,Summer2021
INB372,International Business,3,B,Summer2021
MGT368,Entrepreneurship,3,C,Fall2021
MGT314,Production Management,3,D,Fall2021
ECO101,Intro to Microeconomics,3,B,Fall2021
MGT351,Human Resource Management,3,C+,Fall2021
MIS107,Introduction to Computers,3,F,Fall2021
ENG115,English Literature,3,A-,Spring2022
BEN205,Bengali Literature,3,B-,Spring2022
MIS207,Management Information Systems,3,A-,Spring2022
ECO104,Intro to Macroeconomics,3,B,Spring2022
POL104,Political Science,3,C+,Summer2022
POL101,Intro to Political Science,3,A,Summer2022
MIS107,Introduction to Computers,3,D,Summer2022
PHI401,Ethics / Philosophy,3,A-,Summer2022
PAD201,Public Administration,3,B+,Summer2022
ANT101,Anthropology,3,B,Fall2022
BIO103,Biology I,3,D+,Fall2022
ENV107L,Environmental Science Lab,1,C+,Fall2022
ENV107,Environmental Science,3,B+,Fall2022
PBH101,Public Health,3,A,Fall2022
SOC101,Intro to Sociology,3,C-,Fall2022
ACT320,Intermediate Accounting II,3,D,Spring2023
HIS102,World Civilization,3,B-,Spring2023
HIS103,History of South Asia,3,B,Spring2023
HIS101,Bangladesh History,3,A,Spring2023
ACT370,Taxation,3,W,Summer2023
ACT430,Accounting Information Systems,3,B-,Summer2023
ACT310,Intermediate Accounting I,3,B-,Summer2023
ACT460,Advanced Financial Accounting,3,C,Summer2023
ACT360,Advanced Managerial Accounting,3,B-,Fall2023
ACT410,Financial Statement Analysis,3,F,Fall2023
ACT380,Audit and Assurance,3,C-,Fall2023
ACT370,Taxation,3,C,Fall2023
ACT410,Financial Statement Analysis,3,B+,Spring2024
BUS498,Internship,4,B+,Summer2024
