course_code,course_name,credits,grade,semester
HIS101,Bangladesh History,3,B,Spring2022
PHY108L,Physics II Lab,1,B-,Spring2022
ENG103,Intermediate Composition,3,A,Spring2022
MAT125,Linear Algebra,3,A-,Summer2022
BIO103,Biology I,3,B+,Summer2022
BIO103L,Biology I Lab,1,C+,Summer2022
CSE115L,Programming Language I Lab,1,C+,Summer2022
CEE110,Engineering Drawing,1,B,Summer2022
CSE115,Programming Language I,3,C,Summer2022
PHY108,Physics II,3,B,Fall2022
EEE111,Analog Electronics I,3,B-,Fall2022
CHE101,Chemistry I,3,B+,Fall2022
EEE111L,Analog Electronics I Lab,1,B-,Fall2022
CHE101L,Chemistry I Lab,1,A,Fall2022
PHI401,Ethics / Philosophy,3,B,Spring2023
ENG105,Advanced Composition,3,C,Spring2023
INB372,International Business,3,A,Spring2023
HRM380,Compensation Theory and Practice,3,A-,Spring2023
ECO101,Intro to Microeconomics,3,D,Summer2023
MKT202,Introduction to Marketing,3,F,Summer2023
HRM470,Negotiations,3,A-,Summer2023
ACT201,Intro to Financial Accounting,3,A-,Summer2023
BUS251,Business Communication,3,D,Fall2023
LAW200,Legal Environment of Business,3,F,Fall2023
HRM499,Special Topics in HRM,3,C-,Fall2023
HRM450,Industrial Relations,3,A-,Fall2023
ECO104,Intro to Macroeconomics,3,D,Spring2024
ACT202,Intro to Managerial Accounting,3,C+,Spring2024
MIS107,Introduction to Computers,3,B,Spring2024
HRM370,Managerial Skill Development,3,C,Spring2024
LAW200,Legal Environment of Business,3,C-,Spring2024
MKT202,Introduction to Marketing,3,C+,Summer2024
MGT212,Principles of Management,3,C+,Summer2024
MIS207,Management Information Systems,3,W,Summer2024
HRM360,Planning and Staffing,3,D+,Summer2024
HRM340,Training and Development,3,C-,Summer2024
