course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
ACT201,Intro to Financial Accounting,3,C,Summer2021
MGT212,Principles of Management,3,B,Summer2021
MKT202,Introduction to Marketing,3,D+,Summer2021
BUS251,Business Communication,3,F,Fall2021
ECO101,Intro to Microeconomics,3,F,Fall2021
MIS107,Introduction to Computers,3,D+,Fall2021
LAW200,Legal Environment of Business,3,F,Fall2021
ACT202,Intro to Managerial Accounting,3,F,Spring2022
ENG103,Intermediate Composition,3,W,Spring2022
LAW200,Legal Environment of Business,3,C,Spring2022
BUS251,Business Communication,3,C-,Spring2022
INB372,International Business,3,D+,Summer2022
MIS207,Management Information Systems,3,F,Summer2022
ENG103,Intermediate Composition,3,B-,Summer2022
ACT202,Intro to Managerial Accounting,3,C+,Summer2022
MGT314,Production Management,3,D+,Summer2022
ENG105,Advanced Composition,3,C,Fall2022
ECO101,Intro to Microeconomics,3,C-,Fall2022
MGT368,Entrepreneurship,3,B,Fall2022
ECO104,Intro to Macroeconomics,3,D+,Spring2023
BEN205,Bengali Literature,3,C,Spring2023
MIS207,Management Information Systems,3,C+,Spring2023
POL104,Political Science,3,C-,Summer2023
SOC101,Intro to Sociology,3,B,Summer2023
PAD201,Public Administration,3,B,Summer2023
PHI401,Ethics / Philosophy,3,F,Summer2023
