course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
MKT202,Introduction to Marketing,3,C+,Fall2023
ECO101,Intro to Microeconomics,3,B,Fall2023
BUS251,Business Communication,3,C-,Fall2023
MGT212,Principles of Management,3,A-,Fall2023
ENG103,Intermediate Composition,3,A,Fall2023
MGT314,Production Management,3,C,Spring2024
INB372,International Business,3,A-,Spring2024
MGT351,Human Resource Management,3,B-,Spring2024
MIS207,Management Information Systems,3,B,Spring2024
ACT201,Intro to Financial Accounting,3,A-,Spring2024
MIS107,Introduction to Computers,3,A,Spring2024
ENG115,English Literature,3,B+,Summer2024
MGT368,Entrepreneurship,3,A-,Summer2024
ECO104,Intro to Macroeconomics,3,B-,Summer2024
PHI401,Ethics / Philosophy,3,C,Summer2024
BEN205,Bengali Literature,3,A-,Summer2024
ENG105,Advanced Composition,3,A,Summer2024
PAD201,Public Administration,3,B,Fall2024
SOC101,Intro to Sociology,3,A,Fall2024
POL101,Intro to Political Science,3,B+,Fall2024
LAW200,Legal Environment of Business,3,B+,Fall2024
GEO205,Geography,3,B,Fall2024
