course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
ENG103,Intermediate Composition,3,B-,Summer2019
MGT212,Principles of Management,3,B,Summer2019
BUS251,Business Communication,3,B,Summer2019
ACT201,Intro to Financial Accounting,3,B,Summer2019
MIS107,Introduction to Computers,3,B+,Summer2019
MIS207,Management Information Systems,3,A-,Fall2019
LAW200,Legal Environment of Business,3,A,Fall2019
ACT202,Intro to Managerial Accounting,3,A,Fall2019
MKT202,Introduction to Marketing,3,A-,Fall2019
ECO101,Intro to Microeconomics,3,A,Fall2019
INB372,International Business,3,B+,Spring2020
ECO104,Intro to Macroeconomics,3,B,Spring2020
MGT351,Human Resource Management,3,A,Spring2020
MGT314,Production Management,3,A,Spring2020
ENG115,English Literature,3,A-,Summer2020
CHN101,Chinese Language,3,A-,Summer2020
BEN205,Bengali Literature,3,B,Summer2020
ENG105,Advanced Composition,3,A-,Summer2020
GEO205,Geography,3,B+,Fall2020
PHI401,Ethics / Philosophy,3,B-,Fall2020
POL101,Intro to Political Science,3,B+,Fall2020
POL104,Political Science,3,C+,Fall2020
MGT368,Entrepreneurship,3,B+,Fall2020
PHY107L,Physics I Lab,1,C+,Spring2021
PSY101L,Psychology Lab,1,C-,Spring2021
PSY101,Intro to Psychology,3,C-,Spring2021
PHY107,Physics I,3,C-,Spring2021
BIO103,Biology I,3,C-,Spring2021
BIO103L,Biology I Lab,1,B-,Spring2021
ENV107,Environmental Science,3,B-,Spring2021
CHE101,Chemistry I,3,B-,Spring2021
HIS103,History of South Asia,3,C+,Summer2021
HIS102,World Civilization,3,C+,Summer2021
ACT310,Intermediate Accounting I,3,C+,Summer2021
ACT320,Intermediate Accounting II,3,C-,Summer2021
ACT370,Taxation,3,D,Fall2021
ACT380,Audit and Assurance,3,D+,Fall2021
ACT460,Advanced Financial Accounting,3,D+,Fall2021
ACT360,Advanced Managerial Accounting,3,D+,Fall2021
ACT410,Financial Statement Analysis,3,D+,Fall2021
ACT430,Accounting Information Systems,3,D+,Fall2021
BUS498,Internship,4,D,Fall2024
