course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
MIS107,Introduction to Computers,3,W,Fall2019
MGT212,Principles of Management,3,A,Fall2019
ECO101,Intro to Microeconomics,3,B,Fall2019
ACT201,Intro to Financial Accounting,3,B-,Fall2019
ENG103,Intermediate Composition,3,A-,Spring2020
MKT202,Introduction to Marketing,3,A-,Spring2020
ECO104,Intro to Macroeconomics,3,B,Spring2020
LAW200,Legal Environment of Business,3,A-,Summer2020
ACT202,Intro to Managerial Accounting,3,C-,Summer2020
BUS251,Business Communication,3,A-,Fall2020
INB372,International Business,3,D+,Fall2020
MGT314,Production Management,3,B-,Fall2020
MIS207,Management Information Systems,3,D+,Fall2020
MGT351,Human Resource Management,3,B-,Spring2021
BEN205,Bengali Literature,3,B,Spring2021
MIS107,Introduction to Computers,3,B,Spring2021
MGT368,Entrepreneurship,3,B-,Spring2021
