course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,D,Spring2019
ACT201,Intro to Financial Accounting,3,C-,Spring2019
BUS251,Business Communication,3,C+,Spring2019
MIS107,Introduction to Computers,3,B-,Spring2019
LAW200,Legal Environment of Business,3,C-,Spring2019
BEN205,Bengali Literature,3,D,Summer2019
MIS207,Management Information Systems,3,F,Summer2019
ACT202,Intro to Managerial Accounting,3,D,Summer2019
MGT212,Principles of Management,3,B-,Summer2019
PHI401,Ethics / Philosophy,3,D,Summer2019
INB372,International Business,3,W,Fall2019
MGT351,Human Resource Management,3,B-,Fall2019
MIS207,Management Information Systems,3,C,Fall2019
MGT314,Production Management,3,C,Fall2019
ECO101,Intro to Microeconomics,3,D,Fall2019
SOC101,Intro to Sociology,3,C,Spring2020
PAD201,Public Administration,3,B-,Spring2020
MGT368,Entrepreneurship,3,B,Spring2020
POL101,Intro to Political Science,3,F,Spring2020
INB372,International Business,3,W,Spring2020
MIS107,Introduction to Computers,3,D+,Spring2020
INB372,International Business,3,C,Summer2020
PHY107,Physics I,3,D+,Summer2020
ECO104,Intro to Macroeconomics,3,F,Summer2020
PSY101,Intro to Psychology,3,F,Summer2020
PBH101,Public Health,3,C+,Summer2020
