course_code,course_name,credits,grade,semester
MAT112,College Algebra,0,T,Spring2019
SOC101,Intro to Sociology,3,B+,Summer2019
CHE101L,Chemistry I Lab,1,B-,Summer2019
MAT116,Pre-Calculus,3,A-,Summer2019
ENG103,Intermediate Composition,3,A,Summer2019
CSE115,Programming Language I,3,A-,Summer2019
CSE115L,Programming Language I Lab,1,A-,Summer2019
POL104,Political Science,3,A-,Summer2019
BIO103,Biology I,3,A-,Fall2019
CSE331,Microprocessor Interfacing,3,A,Fall2019
MAT120,Calculus I,3,B,Fall2019
CSE173,Discrete Mathematics,3,B+,Fall2019
EEE111L,Analog Electronics I Lab,1,A,Fall2019
CSE331L,Microprocessor Interfacing Lab,1,A,Fall2019
BIO103L,Biology I Lab,1,A,Fall2019
CSE299,Junior Design Project,1,B,Fall2019
MAT130,Calculus II,3,B-,Spring2020
CSE215,Programming Language II,3,B-,Spring2020
CSE327,Software Engineering,3,B+,Spring2020
ECO101,Intro to Microeconomics,3,B,Spring2020
CSE145,Introduction to Artificial Intelligence,3,B+,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,B,Summer2020
EEE111,Analog Electronics I,3,B-,Summer2020
CSE225,Data Structures & Algorithms,3,B-,Summer2020
CSE226,Fundamentals of Vibe Coding,3,C-,Summer2020
MAT250,Calculus III,3,B+,Summer2020
CSE231L,Digital Logic Design Lab,1,B,Summer2020
