course_code,course_name,credits,grade,semester
LAW200,Legal Environment of Business,3,C,Fall2019
ECO101,Intro to Microeconomics,3,B,Fall2019
MIS107,Introduction to Computers,3,C,Fall2019
MGT212,Principles of Management,3,B,Fall2019
MKT202,Introduction to Marketing,3,C,Fall2019
ACT201,Intro to Financial Accounting,3,A,Spring2020
MGT314,Production Management,3,A,Spring2020
ECO104,Intro to Macroeconomics,3,B-,Spring2020
MGT368,Entrepreneurship,3,B-,Spring2020
MGT351,Human Resource Management,3,B-,Spring2020
BUS251,Business Communication,3,B+,Spring2020
BEN205,Bengali Literature,3,B+,Summer2020
INB372,International Business,3,C+,Summer2020
ACT202,Intro to Managerial Accounting,3,B-,Summer2020
PHI401,Ethics / Philosophy,3,B,Summer2020
POL104,Political Science,3,B,Fall2020
GEO205,Geography,3,B,Fall2020
POL101,Intro to Political Science,3,C+,Fall2020
MIS207,Management Information Systems,3,B+,Fall2020
PSY101L,Psychology Lab,1,C+,Spring2021
PBH101,Public Health,3,A,Spring2021
CHE101,Chemistry I,3,A-,Spring2021
PSY101,Intro to Psychology,3,C-,Spring2021
PBH101L,Public Health Lab,1,C,Spring2021
BIO103,Biology I,3,A-,Spring2021
HIS101,Bangladesh History,3,C+,Summer2021
HIS205,Modern History,3,B-,Summer2021
HIS103,History of South Asia,3,A-,Summer2021
HRM360,Planning and Staffing,3,A-,Summer2021
HRM370,Managerial Skill Development,3,C,Fall2021
HRM340,Training and Development,3,B+,Fall2021
HRM470,Negotiations,3,A-,Fall2021
HRM380,Compensation Theory and Practice,3,C+,Fall2021
HRM499,Special Topics in HRM,3,B+,Fall2021
HRM450,Industrial Relations,3,C-,Spring2022
BUS498,Internship,4,A,Summer2023
