course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,C,Fall2022
MGT212,Principles of Management,3,D+,Fall2022
ACT201,Intro to Financial Accounting,3,B,Fall2022
ECO101,Intro to Microeconomics,3,D,Spring2023
BUS251,Business Communication,3,C,Spring2023
MKT202,Introduction to Marketing,3,B,Spring2023
INB372,International Business,3,C,Spring2023
ACT202,Intro to Managerial Accounting,3,C,Summer2023
MIS207,Management Information Systems,3,A-,Summer2023
MGT351,Human Resource Management,3,C-,Summer2023
ECO104,Intro to Macroeconomics,3,D+,Fall2023
LAW200,Legal Environment of Business,3,B+,Fall2023
BEN205,Bengali Literature,3,C,Fall2023
PHI401,Ethics / Philosophy,3,F,Fall2023
MGT368,Entrepreneurship,3,C+,Fall2023
GEO205,Geography,3,B,Spring2024
PHI401,Ethics / Philosophy,3,B,Spring2024
MGT314,Production Management,3,D,Spring2024
POL101,Intro to Political Science,3,C+,Spring2024
SOC101,Intro to Sociology,3,B,Spring2024
PHY107L,Physics I Lab,1,B-,Summer2024
ENV107,Environmental Science,3,C+,Summer2024
PBH101,Public Health,3,D,Summer2024
ENV107L,Environmental Science Lab,1,D,Summer2024
PSY101,Intro to Psychology,3,D+,Summer2024
PHY107,Physics I,3,C+,Summer2024
HIS102,World Civilization,3,D+,Fall2024
INB400,International Trade and Finance,3,C-,Fall2024
HIS205,Modern History,3,B-,Fall2024
HIS101,Bangladesh History,3,D,Fall2024
