course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
ACT201,Intro to Financial Accounting,3,C,Spring2020
BUS135,Business Mathematics,3,B-,Spring2020
MIS107,Introduction to Computers,3,D,Summer2020
ENG103,Intermediate Composition,3,D+,Summer2020
MKT202,Introduction to Marketing,3,D,Summer2020
MGT212,Principles of Management,3,C+,Summer2020
BUS251,Business Communication,3,C+,Fall2020
BUS172,Introduction to Statistics,3,C+,Fall2020
INB372,International Business,3,B,Spring2021
BUS173,Applied Statistics,3,C,Spring2021
ACT202,Intro to Managerial Accounting,3,C-,Spring2021
BUS135,Business Mathematics,3,C,Spring2021
ECO101,Intro to Microeconomics,3,D+,Spring2021
ECO104,Intro to Macroeconomics,3,C+,Summer2021
LAW200,Legal Environment of Business,3,C,Summer2021
FIN254,Intro to Financial Management,3,C,Fall2021
MIS207,Management Information Systems,3,C-,Fall2021
BEN205,Bengali Literature,3,D+,Spring2022
PHI401,Ethics / Philosophy,3,F,Spring2022
ENG105,Advanced Composition,3,B,Spring2022
MGT314,Production Management,3,D,Spring2022
MGT368,Entrepreneurship,3,C+,Summer2022
MGT351,Human Resource Management,3,C-,Summer2022
POL101,Intro to Political Science,3,C-,Summer2022
SOC101,Intro to Sociology,3,F,Fall2022
PHI401,Ethics / Philosophy,3,B-,Fall2022
PBH101L,Public Health Lab,1,B-,Spring2023
PBH101,Public Health,3,D+,Spring2023
GEO205,Geography,3,F,Spring2023
ENV107L,Environmental Science Lab,1,F,Spring2023
SOC101,Intro to Sociology,3,C-,Spring2023
ENV107,Environmental Science,3,D,Spring2023
