course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
MKT202,Introduction to Marketing,3,B,Spring2022
MGT212,Principles of Management,3,A-,Spring2022
ENG103,Intermediate Composition,3,C+,Spring2022
ACT201,Intro to Financial Accounting,3,B,Spring2022
ACT202,Intro to Managerial Accounting,3,B,Summer2022
BUS251,Business Communication,3,B-,Summer2022
BUS135,Business Mathematics,3,A-,Summer2022
LAW200,Legal Environment of Business,3,B,Summer2022
ECO101,Intro to Microeconomics,3,A-,Summer2022
