course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
BUS135,Business Mathematics,3,C+,Spring2019
BUS112,Intro to Business Mathematics,3,T,Spring2019
ECO101,Intro to Microeconomics,3,A-,Spring2019
ACT201,Intro to Financial Accounting,3,W,Spring2019
BUS172,Introduction to Statistics,3,W,Summer2019
MGT212,Principles of Management,3,D+,Summer2019
ACT201,Intro to Financial Accounting,3,A,Summer2019
ENG103,Intermediate Composition,3,B-,Summer2019
MKT202,Introduction to Marketing,3,C,Fall2019
BUS172,Introduction to Statistics,3,C,Fall2019
BUS251,Business Communication,3,D+,Fall2019
ECO104,Intro to Macroeconomics,3,C,Fall2019
ACT202,Intro to Managerial Accounting,3,F,Fall2019
LAW200,Legal Environment of Business,3,C-,Spring2020
MIS107,Introduction to Computers,3,A,Spring2020
BUS173,Applied Statistics,3,B-,Spring2020
MGT351,Human Resource Management,3,B-,Summer2020
INB372,International Business,3,D,Summer2020
MIS207,Management Information Systems,3,B+,Summer2020
MGT314,Production Management,3,A,Fall2020
ACT202,Intro to Managerial Accounting,3,B+,Fall2020
MGT368,Entrepreneurship,3,C+,Fall2020
PHI401,Ethics / Philosophy,3,B-,Spring2021
FIN254,Intro to Financial Management,3,W,Spring2021
ENG115,English Literature,3,C-,Spring2021
POL101,Intro to Political Science,3,C,Summer2021
POL104,Political Science,3,W,Summer2021
FIN254,Intro to Financial Management,3,A,Summer2021
ENG105,Advanced Composition,3,A-,Summer2021
SOC101,Intro to Sociology,3,C,Fall2021
BIO103,Biology I,3,B-,Fall2021
ENV107,Environmental Science,3,B+,Fall2021
ANT101,Anthropology,3,A,Fall2021
BIO103L,Biology I Lab,1,B+,Fall2021
PSY101L,Psychology Lab,1,F,Fall2021
PSY101,Intro to Psychology,3,D+,Fall2021
ENV107L,Environmental Science Lab,1,D,Fall2021
HIS101,Bangladesh History,3,C+,Spring2022
HIS102,World Civilization,3,D+,Spring2022
MGT321,Organizational Behavior,3,B,Spring2022
HRM370,Managerial Skill Development,3,A-,Summer2022
MGT490,Project Management,3,C+,Summer2022
MGT330,Designing Effective Organizations,3,B,Summer2022
HRM470,Negotiations,3,B,Fall2022
MIS320,IT for Managers,3,B,Fall2022
MGT410,Entrepreneurship II,3,A-,Fall2022
MGT489,Strategic Management,3,D+,Fall2022
HRM450,Industrial Relations,3,W,Fall2022
MGT350,Managing Quality,3,D,Spring2023
BUS498,Internship,4,C+,Spring2023
HRM450,Industrial Relations,3,W,Spring2023
