course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
MKT202,Introduction to Marketing,3,F,Fall2020
BUS135,Business Mathematics,3,C-,Fall2020
ACT201,Intro to Financial Accounting,3,D+,Fall2020
MIS107,Introduction to Computers,3,I,Fall2020
MKT202,Introduction to Marketing,3,C+,Spring2021
MGT212,Principles of Management,3,D,Spring2021
MIS107,Introduction to Computers,3,D+,Spring2021
BUS251,Business Communication,3,F,Spring2021
ACT202,Intro to Managerial Accounting,3,C-,Summer2021
BUS172,Introduction to Statistics,3,F,Summer2021
BUS172,Introduction to Statistics,3,C-,Fall2021
INB372,International Business,3,D,Fall2021
LAW200,Legal Environment of Business,3,C+,Fall2021
FIN254,Intro to Financial Management,3,C+,Spring2022
ECO101,Intro to Microeconomics,3,C,Spring2022
ECO104,Intro to Macroeconomics,3,F,Summer2022
MGT351,Human Resource Management,3,C-,Summer2022
MIS207,Management Information Systems,3,C,Summer2022
BUS173,Applied Statistics,3,F,Summer2022
MGT314,Production Management,3,B,Fall2022
BUS251,Business Communication,3,C,Fall2022
MGT368,Entrepreneurship,3,F,Fall2022
PHI401,Ethics / Philosophy,3,C-,Spring2023
MGT368,Entrepreneurship,3,C+,Spring2023
BUS173,Applied Statistics,3,C,Summer2023
ECO104,Intro to Macroeconomics,3,F,Summer2023
ENG115,English Literature,3,D,Summer2023
POL101,Intro to Political Science,3,I,Summer2023
POL104,Political Science,3,D+,Fall2023
ECO104,Intro to Macroeconomics,3,D+,Fall2023
PAD201,Public Administration,3,C,Fall2023
BIO103,Biology I,3,F,Spring2024
ANT101,Anthropology,3,B-,Spring2024
SOC101,Intro to Sociology,3,F,Spring2024
PBH101,Public Health,3,D+,Spring2024
HIS205,Modern History,3,B,Summer2024
HIS103,History of South Asia,3,B,Summer2024
ACT310,Intermediate Accounting I,3,D,Summer2024
ACT380,Audit and Assurance,3,I,Fall2024
ACT370,Taxation,3,F,Fall2024
ACT460,Advanced Financial Accounting,3,D,Fall2024
