course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,0,T,Spring2019
PHY108,Physics II,3,B+,Spring2024
MAT120,Calculus I,3,A-,Spring2024
CSE115L,Programming Language I Lab,1,A-,Spring2024
CSE115,Programming Language I,3,A-,Spring2024
HIS101,Bangladesh History,3,B,Spring2024
PHY107L,Physics I Lab,1,B,Summer2024
CSE215L,Programming Language II Lab,1,C+,Summer2024
EEE452,Engineering Economics,3,B+,Summer2024
MAT130,Calculus II,3,B,Summer2024
CSE173,Discrete Mathematics,3,B+,Summer2024
ENG105,Advanced Composition,3,A-,Summer2024
