course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
ACT201,Intro to Financial Accounting,3,F,Spring2020
ENG103,Intermediate Composition,3,D,Spring2020
MGT212,Principles of Management,3,C+,Spring2020
ACT201,Intro to Financial Accounting,3,W,Summer2020
ECO101,Intro to Microeconomics,3,C-,Fall2020
ACT201,Intro to Financial Accounting,3,F,Fall2020
MIS107,Introduction to Computers,3,F,Spring2021
ACT201,Intro to Financial Accounting,3,C+,Spring2021
ECO104,Intro to Macroeconomics,3,C-,Summer2021
MKT202,Introduction to Marketing,3,C,Fall2021
ACT202,Intro to Managerial Accounting,3,C-,Spring2022
LAW200,Legal Environment of Business,3,B,Summer2022
LAW200,Legal Environment of Business,3,W,Fall2022
INB372,International Business,3,F,Fall2022
BUS251,Business Communication,3,C-,Fall2022
MGT351,Human Resource Management,3,C-,Fall2022
MIS207,Management Information Systems,3,B-,Spring2023
MGT314,Production Management,3,D+,Summer2023
MGT368,Entrepreneurship,3,D,Fall2023
MIS207,Management Information Systems,3,W,Spring2024
ENG105,Advanced Composition,3,W,Spring2024
BEN205,Bengali Literature,3,F,Spring2024
PHI401,Ethics / Philosophy,3,D,Spring2024
INB372,International Business,3,F,Summer2024
