course_code,course_name,credits,grade,semester
BIO103L,Biology I Lab,1,A,Spring2019
CSE331L,Microprocessor Interfacing Lab,1,B+,Spring2019
CSE331,Microprocessor Interfacing,3,A-,Spring2019
ENG111,Public Speaking,3,B+,Spring2019
CSE425,Concepts of Programming Languages,3,C,Spring2019
PHY108L,Physics II Lab,1,B,Summer2019
CSE115,Programming Language I,3,B-,Summer2019
CSE115L,Programming Language I Lab,1,B-,Summer2019
CSE311L,Database Management Systems Lab,1,A-,Summer2019
PHY107L,Physics I Lab,1,A,Fall2019
CHE101L,Chemistry I Lab,1,A,Fall2019
CSE327,Software Engineering,3,B+,Fall2019
MAT125,Linear Algebra,3,B+,Fall2019
EEE111,Analog Electronics I,3,B+,Spring2020
CHE101,Chemistry I,3,B,Spring2020
BIO103,Biology I,3,A,Spring2020
CSE299,Junior Design Project,1,B,Spring2020
CSE226,Fundamentals of Vibe Coding,3,C-,Spring2020
EEE111L,Analog Electronics I Lab,1,A-,Spring2020
ECO101,Intro to Microeconomics,3,D+,Summer2020
MIS450,IS Security,3,C,Summer2020
MIS310,Systems Analysis,3,C+,Summer2020
BUS251,Business Communication,3,D,Fall2020
ECO104,Intro to Macroeconomics,3,D,Fall2020
MIS470,IT Project Management,3,C,Fall2020
PHI401,Ethics / Philosophy,3,C,Fall2020
INB372,International Business,3,A,Spring2021
MIS410,Systems Design,3,B-,Spring2021
MIS499,Special Topics in MIS,3,D+,Spring2021
ACT201,Intro to Financial Accounting,3,B,Spring2021
MKT202,Introduction to Marketing,3,B-,Summer2021
MIS107,Introduction to Computers,3,C+,Summer2021
MGT490,Project Management,3,B,Summer2021
ACT202,Intro to Managerial Accounting,3,A-,Summer2021
