course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,0,T,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
CSE115L,Programming Language I Lab,1,B-,Summer2020
CSE115,Programming Language I,3,A-,Summer2020
CSE226,Fundamentals of Vibe Coding,3,B-,Summer2020
MAT120,Calculus I,3,B+,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,B,Fall2020
CSE173,Discrete Mathematics,3,B-,Fall2020
MAT130,Calculus II,3,B,Fall2020
PHI104,Introduction to Ethics,3,F,Fall2020
SOC101,Intro to Sociology,3,C+,Spring2021
CSE101,Introduction to Python Programming,3,B+,Spring2021
MAT250,Calculus III,3,C+,Spring2021
CSE231L,Digital Logic Design Lab,1,A,Spring2021
CSE215,Programming Language II,3,W,Spring2021
