course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
GEO205,Geography,3,B+,Spring2023
POL104,Political Science,3,B-,Spring2023
ENG105,Advanced Composition,3,B+,Spring2023
MAT116,Pre-Calculus,3,B,Spring2023
CSE115,Programming Language I,3,A,Spring2023
CSE226,Fundamentals of Vibe Coding,3,B-,Spring2023
CSE115L,Programming Language I Lab,1,C+,Spring2023
EEE452,Engineering Economics,3,C+,Summer2023
PHY107L,Physics I Lab,1,C+,Summer2023
HIS102,World Civilization,3,B-,Summer2023
CSE173,Discrete Mathematics,3,A,Summer2023
MAT120,Calculus I,3,A,Summer2023
