course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
MAT116,Pre-Calculus,0,T,Spring2019
HIS102,World Civilization,3,C+,Fall2019
CSE115L,Programming Language I Lab,1,C+,Fall2019
CSE115,Programming Language I,3,B-,Fall2019
CSE331L,Microprocessor Interfacing Lab,1,F,Fall2019
ECO101,Intro to Microeconomics,3,C+,Fall2019
CSE331,Microprocessor Interfacing,3,A-,Fall2019
MAT120,Calculus I,3,C,Fall2019
CSE173,Discrete Mathematics,3,D+,Spring2020
MAT130,Calculus II,3,A-,Spring2020
ANT101,Anthropology,3,B,Spring2020
ENG103,Intermediate Composition,3,B-,Spring2020
CSE215L,Programming Language II Lab,1,D,Summer2020
MAT250,Calculus III,3,A-,Summer2020
CSE311L,Database Management Systems Lab,1,A-,Summer2020
CSE226,Fundamentals of Vibe Coding,3,C+,Summer2020
CSE215,Programming Language II,3,A-,Summer2020
CHE101,Chemistry I,3,C+,Summer2020
CHE101L,Chemistry I Lab,1,B,Summer2020
