course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
BUS112,Intro to Business Mathematics,3,T,Spring2019
BUS135,Business Mathematics,3,B,Summer2021
MGT212,Principles of Management,3,B+,Summer2021
MKT202,Introduction to Marketing,3,B,Summer2021
ENG103,Intermediate Composition,3,D+,Summer2021
ECO101,Intro to Microeconomics,3,A,Fall2021
MIS107,Introduction to Computers,3,C+,Fall2021
BUS251,Business Communication,3,C-,Fall2021
LAW200,Legal Environment of Business,3,B+,Spring2022
INB372,International Business,3,D,Spring2022
BUS172,Introduction to Statistics,3,D+,Spring2022
MIS207,Management Information Systems,3,C-,Summer2022
ACT201,Intro to Financial Accounting,3,C+,Summer2022
FIN254,Intro to Financial Management,3,C+,Fall2022
ACT202,Intro to Managerial Accounting,3,B+,Fall2022
BUS173,Applied Statistics,3,B,Spring2023
ECO104,Intro to Macroeconomics,3,C+,Spring2023
MGT368,Entrepreneurship,3,C,Spring2023
MGT314,Production Management,3,F,Spring2023
PHI401,Ethics / Philosophy,3,C-,Summer2023
MGT351,Human Resource Management,3,B-,Summer2023
CHN101,Chinese Language,3,C,Fall2023
POL101,Intro to Political Science,3,F,Fall2023
ENG105,Advanced Composition,3,F,Fall2023
MGT314,Production Management,3,C+,Fall2023
