course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
MGT212,Principles of Management,3,A-,Fall2021
ENG103,Intermediate Composition,3,A,Fall2021
BUS135,Business Mathematics,3,B-,Fall2021
ACT201,Intro to Financial Accounting,3,C+,Fall2021
ECO101,Intro to Microeconomics,3,A,Fall2021
ECO104,Intro to Macroeconomics,3,B+,Spring2022
MKT202,Introduction to Marketing,3,A-,Spring2022
MIS107,Introduction to Computers,3,A-,Spring2022
ACT202,Intro to Managerial Accounting,3,A,Spring2022
