course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
MIS107,Introduction to Computers,3,A-,Fall2020
ENG103,Intermediate Composition,3,B,Fall2020
ACT201,Intro to Financial Accounting,3,A-,Fall2020
ECO101,Intro to Microeconomics,3,A,Fall2020
MKT202,Introduction to Marketing,3,A-,Fall2020
MGT212,Principles of Management,3,A,Fall2020
ACT202,Intro to Managerial Accounting,3,B+,Spring2021
BUS251,Business Communication,3,A,Spring2021
ECO104,Intro to Macroeconomics,3,A-,Spring2021
MGT351,Human Resource Management,3,B+,Spring2021
INB372,International Business,3,B,Spring2021
MGT368,Entrepreneurship,3,B+,Summer2021
LAW200,Legal Environment of Business,3,B+,Summer2021
MIS207,Management Information Systems,3,B-,Summer2021
BEN205,Bengali Literature,3,A-,Summer2021
PHI401,Ethics / Philosophy,3,A,Summer2021
ENG105,Advanced Composition,3,B,Summer2021
POL101,Intro to Political Science,3,B,Fall2021
SOC101,Intro to Sociology,3,A,Fall2021
POL104,Political Science,3,B+,Fall2021
GEO205,Geography,3,B-,Fall2021
HIS101,Bangladesh History,3,C+,Spring2022
PBH101,Public Health,3,B-,Spring2022
PSY101,Intro to Psychology,3,C+,Spring2022
BIO103L,Biology I Lab,1,C+,Spring2022
CHE101,Chemistry I,3,C-,Spring2022
MGT314,Production Management,3,B-,Spring2022
BIO103,Biology I,3,B,Spring2022
HIS103,History of South Asia,3,B-,Summer2022
HIS205,Modern History,3,C-,Summer2022
HIS102,World Civilization,3,C-,Summer2022
MIS320,IT for Managers,3,C-,Summer2022
MIS410,Systems Design,3,C+,Fall2022
MIS470,IT Project Management,3,D+,Fall2022
MGT490,Project Management,3,C+,Fall2022
MIS330,Database Systems,3,D+,Fall2022
MIS499,Special Topics in MIS,3,D+,Fall2022
MIS210,Computer Programming,3,C-,Fall2022
MIS310,Systems Analysis,3,D+,Spring2023
MIS450,IS Security,3,D+,Spring2023
BUS498,Internship,4,D,Summer2024
