course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,D+,Spring2019
ECO101,Intro to Microeconomics,3,C+,Spring2019
MIS107,Introduction to Computers,3,C,Spring2019
ACT201,Intro to Financial Accounting,3,D+,Spring2019
BUS251,Business Communication,3,B-,Spring2019
MGT212,Principles of Management,3,F,Summer2019
INB372,International Business,3,C,Summer2019
ACT202,Intro to Managerial Accounting,3,B,Summer2019
PHI401,Ethics / Philosophy,3,D,Fall2019
LAW200,Legal Environment of Business,3,C,Fall2019
BEN205,Bengali Literature,3,B,Fall2019
ECO104,Intro to Macroeconomics,3,B-,Fall2019
GEO205,Geography,3,C,Spring2020
POL104,Political Science,3,D+,Spring2020
PAD201,Public Administration,3,D,Spring2020
MGT212,Principles of Management,3,C,Spring2020
SOC101,Intro to Sociology,3,C+,Spring2020
MGT314,Production Management,3,C-,Summer2020
MGT351,Human Resource Management,3,D,Summer2020
MGT368,Entrepreneurship,3,B,Summer2020
PSY101,Intro to Psychology,3,B-,Fall2020
PSY101L,Psychology Lab,1,B-,Fall2020
CHE101,Chemistry I,3,D,Fall2020
BIO103,Biology I,3,C-,Fall2020
PBH101,Public Health,3,C-,Fall2020
MIS207,Management Information Systems,3,B-,Fall2020
BIO103L,Biology I Lab,1,D,Fall2020
HRM340,Training and Development,3,D+,Spring2021
HIS102,World Civilization,3,C-,Spring2021
HIS103,History of South Asia,3,C-,Spring2021
HRM360,Planning and Staffing,3,D+,Spring2021
HIS205,Modern History,3,C+,Spring2021
HRM370,Managerial Skill Development,3,C+,Summer2021
HRM470,Negotiations,3,B,Summer2021
HRM450,Industrial Relations,3,C+,Summer2021
HRM380,Compensation Theory and Practice,3,B,Summer2021
