course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
BUS135,Business Mathematics,3,A-,Summer2020
ACT201,Intro to Financial Accounting,3,B+,Summer2020
MKT202,Introduction to Marketing,3,C,Summer2020
MIS107,Introduction to Computers,3,B,Summer2020
BUS251,Business Communication,3,W,Fall2020
ECO101,Intro to Microeconomics,3,B+,Fall2020
INB372,International Business,3,D,Fall2020
MGT212,Principles of Management,3,D,Fall2020
BUS172,Introduction to Statistics,3,D,Fall2020
BUS251,Business Communication,3,W,Spring2021
FIN254,Intro to Financial Management,3,F,Spring2021
ECO104,Intro to Macroeconomics,3,C,Spring2021
BUS173,Applied Statistics,3,A-,Summer2021
ACT202,Intro to Managerial Accounting,3,B,Summer2021
BUS251,Business Communication,3,C,Summer2021
MGT368,Entrepreneurship,3,A,Fall2021
MGT351,Human Resource Management,3,A,Fall2021
MIS207,Management Information Systems,3,B,Fall2021
FIN254,Intro to Financial Management,3,B,Fall2021
ENG115,English Literature,3,A-,Spring2022
CHN101,Chinese Language,3,C,Spring2022
PHI401,Ethics / Philosophy,3,C-,Spring2022
POL101,Intro to Political Science,3,B-,Spring2022
LAW200,Legal Environment of Business,3,C,Spring2022
ENV107,Environmental Science,3,B,Summer2022
GEO205,Geography,3,D+,Summer2022
BIO103,Biology I,3,C-,Summer2022
ENV107L,Environmental Science Lab,1,A,Summer2022
ANT101,Anthropology,3,A,Summer2022
BIO103L,Biology I Lab,1,D,Summer2022
