course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
ECO101,Intro to Microeconomics,3,C,Summer2019
ACT201,Intro to Financial Accounting,3,A,Summer2019
MGT212,Principles of Management,3,B,Summer2019
MIS107,Introduction to Computers,3,C,Fall2019
MKT202,Introduction to Marketing,3,D,Fall2019
BUS251,Business Communication,3,B+,Fall2019
ECO104,Intro to Macroeconomics,3,B-,Fall2019
ENG103,Intermediate Composition,3,B+,Spring2020
ACT202,Intro to Managerial Accounting,3,B,Spring2020
INB372,International Business,3,C,Summer2020
MGT351,Human Resource Management,3,F,Summer2020
LAW200,Legal Environment of Business,3,A-,Summer2020
MGT314,Production Management,3,D,Fall2020
MIS207,Management Information Systems,3,D+,Fall2020
MGT351,Human Resource Management,3,C+,Spring2021
ENG105,Advanced Composition,3,B,Spring2021
PHI401,Ethics / Philosophy,3,B+,Summer2021
MGT368,Entrepreneurship,3,W,Summer2021
MGT368,Entrepreneurship,3,F,Fall2021
CHN101,Chinese Language,3,F,Fall2021
BUS135,Business Mathematics,3,C,Fall2021
ENG115,English Literature,3,C-,Fall2021
MGT368,Entrepreneurship,3,A,Spring2022
POL104,Political Science,3,C,Spring2022
BUS172,Introduction to Statistics,3,B,Spring2022
PAD201,Public Administration,3,B+,Spring2022
BIO103L,Biology I Lab,1,W,Summer2022
FIN254,Intro to Financial Management,3,B+,Summer2022
ANT101,Anthropology,3,B-,Summer2022
SOC101,Intro to Sociology,3,C+,Summer2022
BIO103,Biology I,3,B,Summer2022
