course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
ECO101,Intro to Microeconomics,3,C-,Fall2020
ACT201,Intro to Financial Accounting,3,C-,Fall2020
MGT212,Principles of Management,3,B-,Fall2020
BUS251,Business Communication,3,B,Spring2021
MKT202,Introduction to Marketing,3,A-,Spring2021
ECO104,Intro to Macroeconomics,3,D,Spring2021
MIS107,Introduction to Computers,3,D+,Summer2021
INB372,International Business,3,C+,Summer2021
ACT202,Intro to Managerial Accounting,3,C-,Summer2021
ENG103,Intermediate Composition,3,F,Summer2021
ENG103,Intermediate Composition,3,B,Fall2021
LAW200,Legal Environment of Business,3,B,Fall2021
MGT351,Human Resource Management,3,D+,Spring2022
MGT368,Entrepreneurship,3,C,Spring2022
MIS207,Management Information Systems,3,A-,Spring2022
PHI401,Ethics / Philosophy,3,C-,Summer2022
BEN205,Bengali Literature,3,B-,Summer2022
MGT314,Production Management,3,B,Summer2022
CHN101,Chinese Language,3,D,Summer2022
POL104,Political Science,3,B-,Fall2022
ENG105,Advanced Composition,3,A-,Fall2022
BIO103,Biology I,3,A-,Spring2023
GEO205,Geography,3,C+,Spring2023
ANT101,Anthropology,3,B+,Spring2023
BIO103L,Biology I Lab,1,C-,Spring2023
HIS103,History of South Asia,3,B,Summer2023
HIS205,Modern History,3,D+,Summer2023
SCM310,Supply Chain Management,3,C,Summer2023
