course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,0,T,Spring2019
CSE115,Programming Language I,3,I,Summer2020
MAT120,Calculus I,3,C-,Summer2020
CSE115L,Programming Language I Lab,1,F,Fall2020
MAT130,Calculus II,3,C-,Fall2020
CSE115,Programming Language I,3,D,Fall2020
CSE173,Discrete Mathematics,3,C,Spring2021
CSE215,Programming Language II,3,C+,Summer2021
CSE215L,Programming Language II Lab,1,F,Summer2021
MAT250,Calculus III,3,D+,Summer2021
PHY107L,Physics I Lab,1,D,Fall2021
CSE215L,Programming Language II Lab,1,C-,Fall2021
CSE225,Data Structures & Algorithms,3,D+,Fall2021
CSE231,Digital Logic Design,3,F,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,C-,Summer2022
ENG105,Advanced Composition,3,C-,Summer2022
CSE231,Digital Logic Design,3,F,Summer2022
CSE231,Digital Logic Design,3,C+,Fall2022
SOC101,Intro to Sociology,3,B,Fall2022
CSE231L,Digital Logic Design Lab,1,B-,Fall2022
