course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,0,T,Spring2019
CHE101,Chemistry I,3,F,Fall2022
MAT120,Calculus I,3,A,Fall2022
CSE115,Programming Language I,3,C,Fall2022
EEE141,Electrical Circuits I,3,B+,Spring2023
CSE173,Discrete Mathematics,3,D+,Spring2023
MAT130,Calculus II,3,A-,Spring2023
EEE141L,Electrical Circuits I Lab,1,B+,Spring2023
CSE115L,Programming Language I Lab,1,C,Spring2023
SOC101,Intro to Sociology,3,B,Spring2023
CSE331L,Microprocessor Interfacing Lab,1,B,Summer2023
MAT125,Linear Algebra,3,B-,Summer2023
CSE215L,Programming Language II Lab,1,C+,Summer2023
CSE215,Programming Language II,3,B+,Summer2023
ECO104,Intro to Macroeconomics,3,A-,Summer2023
MAT250,Calculus III,3,D,Summer2023
CSE331,Microprocessor Interfacing,3,D,Summer2023
CSE225L,Data Structures & Algorithms Lab,1,W,Fall2023
CSE225,Data Structures & Algorithms,3,C+,Fall2023
CSE225L,Data Structures & Algorithms Lab,1,W,Fall2023
HIS102,World Civilization,3,W,Fall2023
BIO103L,Biology I Lab,1,B+,Fall2023
CSE225L,Data Structures & Algorithms Lab,1,B+,Spring2024
CSE231,Digital Logic Design,3,D,Spring2024
HIS102,World Civilization,3,B-,Spring2024
CSE101,Introduction to Python Programming,3,A-,Spring2024
HIS101,Bangladesh History,3,A-,Spring2024
