course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,C,Fall2020
MIS107,Introduction to Computers,3,B,Fall2020
ECO101,Intro to Microeconomics,3,B+,Fall2020
BUS251,Business Communication,3,B,Fall2020
MKT202,Introduction to Marketing,3,A-,Fall2020
PHI401,Ethics / Philosophy,3,C+,Spring2021
MGT212,Principles of Management,3,B+,Spring2021
ACT202,Intro to Managerial Accounting,3,A-,Spring2021
MIS207,Management Information Systems,3,A,Spring2021
ECO104,Intro to Macroeconomics,3,B,Spring2021
BEN205,Bengali Literature,3,C+,Spring2021
LAW200,Legal Environment of Business,3,B-,Summer2021
POL101,Intro to Political Science,3,A-,Summer2021
MGT314,Production Management,3,B,Summer2021
POL104,Political Science,3,B,Summer2021
INB372,International Business,3,B+,Summer2021
ENV107L,Environmental Science Lab,1,A,Fall2021
SOC101,Intro to Sociology,3,C+,Fall2021
MGT351,Human Resource Management,3,A,Fall2021
ENV107,Environmental Science,3,A,Fall2021
MGT368,Entrepreneurship,3,B+,Fall2021
BIO103,Biology I,3,A-,Fall2021
HIS103,History of South Asia,3,B+,Spring2022
HIS205,Modern History,3,A-,Spring2022
HIS101,Bangladesh History,3,C-,Spring2022
ECO204,Intermediate Macroeconomics,3,C,Spring2022
HIS102,World Civilization,3,C+,Spring2022
ECO304,International Economics,3,C,Summer2022
ECO244,Economic Development,3,C+,Summer2022
ECO328,Econometrics,3,C,Summer2022
ECO348,Mathematical Economics,3,C-,Summer2022
ECO301,Monetary Economics,3,B-,Summer2022
ECO317,Public Economics,3,A,Summer2022
ECO415,Public Finance,3,C-,Fall2022
ECO441,Labor Economics,3,B-,Fall2022
ECO450,Game Theory,3,C,Fall2022
ECO410,Development Economics,3,B-,Fall2022
ECO460,International Trade,3,B-,Fall2022
BUS498,Internship,4,C-,Fall2023
