course_code,course_name,credits,grade,semester
EEE141L,Electrical Circuits I Lab,1,C+,Summer2019
CEE110,Engineering Drawing,1,C+,Summer2019
CSE226,Fundamentals of Vibe Coding,3,A,Summer2019
CSE425,Concepts of Programming Languages,3,B,Fall2019
HIS101,Bangladesh History,3,A-,Fall2019
CSE327,Software Engineering,3,B,Fall2019
BIO103,Biology I,3,B-,Fall2019
BIO103L,Biology I Lab,1,A-,Fall2019
ENG111,Public Speaking,3,A-,Spring2020
CSE331L,Microprocessor Interfacing Lab,1,A-,Spring2020
CSE231L,Digital Logic Design Lab,1,B+,Spring2020
ECO354,Advanced Microeconomics,3,C+,Summer2020
ECO460,International Trade,3,D,Summer2020
ECO304,International Economics,3,B+,Summer2020
ECO204,Intermediate Macroeconomics,3,A-,Summer2020
MGT212,Principles of Management,3,B+,Fall2020
MIS207,Management Information Systems,3,C,Fall2020
MIS107,Introduction to Computers,3,C+,Fall2020
ECO410,Development Economics,3,C+,Fall2020
INB372,International Business,3,A,Fall2020
ACT201,Intro to Financial Accounting,3,B-,Spring2021
LAW200,Legal Environment of Business,3,C-,Spring2021
ECO317,Public Economics,3,C,Spring2021
MKT202,Introduction to Marketing,3,B,Spring2021
ACT202,Intro to Managerial Accounting,3,B+,Summer2021
PHI401,Ethics / Philosophy,3,B,Summer2021
ECO415,Public Finance,3,A,Summer2021
ECO301,Monetary Economics,3,B,Summer2021
ECO328,Econometrics,3,B-,Fall2021
ECO201,Intermediate Microeconomics,3,B-,Fall2021
ECO450,Game Theory,3,D+,Fall2021
ECO244,Economic Development,3,B+,Fall2021
ECO101,Intro to Microeconomics,3,D,Fall2021
MGT351,Human Resource Management,3,F,Spring2022
ECO441,Labor Economics,3,F,Spring2022
BUS251,Business Communication,3,B-,Spring2022
ECO441,Labor Economics,3,A,Summer2022
MGT314,Production Management,3,D+,Summer2022
ECO104,Intro to Macroeconomics,3,C-,Summer2022
ECO348,Mathematical Economics,3,D+,Summer2022
MGT351,Human Resource Management,3,A,Summer2022
