course_code,course_name,credits,grade,semester
BUS112,Intro to Business Mathematics,3,T,Spring2019
ECO101,Intro to Microeconomics,3,A-,Summer2021
ACT201,Intro to Financial Accounting,3,B-,Summer2021
MIS107,Introduction to Computers,3,B-,Fall2021
ECO104,Intro to Macroeconomics,3,C,Fall2021
MKT202,Introduction to Marketing,3,A-,Fall2021
BUS135,Business Mathematics,3,F,Spring2022
BUS251,Business Communication,3,A,Spring2022
LAW200,Legal Environment of Business,3,A,Spring2022
BUS135,Business Mathematics,3,B+,Summer2022
ACT202,Intro to Managerial Accounting,3,C+,Summer2022
MGT212,Principles of Management,3,C,Fall2022
BUS172,Introduction to Statistics,3,A,Fall2022
MIS207,Management Information Systems,3,B-,Fall2022
BEN205,Bengali Literature,3,B,Fall2022
