course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,B,Spring2019
MIS107,Introduction to Computers,3,C,Spring2019
BUS251,Business Communication,3,B,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
MKT202,Introduction to Marketing,3,B+,Spring2019
ECO101,Intro to Microeconomics,3,B-,Spring2019
LAW200,Legal Environment of Business,3,B-,Summer2019
ENG103,Intermediate Composition,3,B-,Summer2019
INB372,International Business,3,B+,Summer2019
ACT202,Intro to Managerial Accounting,3,B-,Summer2019
BEN205,Bengali Literature,3,C+,Fall2019
PHI401,Ethics / Philosophy,3,A-,Fall2019
ENG105,Advanced Composition,3,B-,Fall2019
ENG115,English Literature,3,C,Fall2019
CHN101,Chinese Language,3,C,Fall2019
ECO104,Intro to Macroeconomics,3,B,Fall2019
MGT212,Principles of Management,3,A-,Spring2020
MIS207,Management Information Systems,3,B,Spring2020
POL101,Intro to Political Science,3,B+,Spring2020
POL104,Political Science,3,C+,Spring2020
SOC101,Intro to Sociology,3,C+,Spring2020
MGT351,Human Resource Management,3,A-,Summer2020
ENV107,Environmental Science,3,B,Summer2020
PSY101,Intro to Psychology,3,A,Summer2020
BIO103,Biology I,3,B+,Summer2020
BIO103L,Biology I Lab,1,A-,Summer2020
MGT368,Entrepreneurship,3,C,Summer2020
ACT310,Intermediate Accounting I,3,A-,Fall2020
HIS101,Bangladesh History,3,C+,Fall2020
ACT320,Intermediate Accounting II,3,C,Fall2020
HIS205,Modern History,3,A,Fall2020
HIS102,World Civilization,3,B+,Fall2020
ACT380,Audit and Assurance,3,A,Spring2021
ACT360,Advanced Managerial Accounting,3,C+,Spring2021
MGT314,Production Management,3,A,Spring2021
ACT370,Taxation,3,C-,Spring2021
ACT410,Financial Statement Analysis,3,A,Spring2021
ACT460,Advanced Financial Accounting,3,C-,Summer2021
ACT430,Accounting Information Systems,3,C-,Summer2021
BUS498,Internship,4,C-,Fall2022
