course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
ENG103,Intermediate Composition,3,B-,Fall2019
MKT202,Introduction to Marketing,3,C+,Fall2019
ECO101,Intro to Microeconomics,3,D,Fall2019
ACT201,Intro to Financial Accounting,3,B,Spring2020
BUS251,Business Communication,3,C-,Spring2020
MIS107,Introduction to Computers,3,W,Spring2020
ECO104,Intro to Macroeconomics,3,W,Spring2020
ACT202,Intro to Managerial Accounting,3,C,Summer2020
MGT212,Principles of Management,3,D+,Summer2020
ECO104,Intro to Macroeconomics,3,D+,Summer2020
INB372,International Business,3,C+,Fall2020
LAW200,Legal Environment of Business,3,W,Fall2020
MIS207,Management Information Systems,3,C+,Fall2020
MGT351,Human Resource Management,3,F,Fall2020
MGT368,Entrepreneurship,3,B-,Spring2021
ENG105,Advanced Composition,3,D+,Spring2021
PHI401,Ethics / Philosophy,3,C,Spring2021
MGT351,Human Resource Management,3,D+,Spring2021
MGT314,Production Management,3,B,Spring2021
