course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,0,T,Spring2019
CSE115L,Programming Language I Lab,1,D+,Summer2019
MAT120,Calculus I,3,F,Summer2019
CSE115,Programming Language I,3,C+,Summer2019
ECO101,Intro to Microeconomics,3,B,Fall2019
MAT120,Calculus I,3,C,Fall2019
EEE111L,Analog Electronics I Lab,1,C,Fall2019
CSE173,Discrete Mathematics,3,C-,Fall2019
MAT130,Calculus II,3,B,Spring2020
CSE215L,Programming Language II Lab,1,F,Spring2020
ECO101,Intro to Microeconomics,3,C-,Spring2020
CSE215,Programming Language II,3,D,Spring2020
PHY107L,Physics I Lab,1,C,Summer2020
MAT250,Calculus III,3,D+,Summer2020
CSE225,Data Structures & Algorithms,3,F,Summer2020
CSE215L,Programming Language II Lab,1,C-,Fall2020
CSE145,Introduction to Artificial Intelligence,3,C,Fall2020
CSE225,Data Structures & Algorithms,3,D,Fall2020
PHY107,Physics I,3,B-,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,C,Fall2020
CSE231L,Digital Logic Design Lab,1,C+,Spring2021
CSE231,Digital Logic Design,3,D,Spring2021
HIS102,World Civilization,3,B-,Summer2021
CSE332,Computer Organization & Architecture,3,D+,Summer2021
CSE299,Junior Design Project,1,C-,Summer2021
CSE311,Database Management Systems,3,C-,Fall2021
CSE311L,Database Management Systems Lab,1,B-,Fall2021
CHE101L,Chemistry I Lab,1,C+,Spring2022
CHE101,Chemistry I,3,D+,Spring2022
CSE327,Software Engineering,3,B-,Spring2022
CSE323,Operating Systems Design,3,B-,Spring2022
CSE331,Microprocessor Interfacing,3,C+,Summer2022
CSE331L,Microprocessor Interfacing Lab,1,D+,Summer2022
MAT350,Complex Variables,3,D,Fall2022
CSE373,Design & Analysis of Algorithms,3,B,Fall2022
CSE471,Compiler Design,3,B,Fall2022
CSE425,Concepts of Programming Languages,3,B,Fall2022
