course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
EEE111L,Analog Electronics I Lab,1,A-,Summer2023
MAT116,Pre-Calculus,3,A-,Summer2023
PHY108L,Physics II Lab,1,A,Summer2023
CSE115L,Programming Language I Lab,1,B,Summer2023
CSE115,Programming Language I,3,D+,Summer2023
EEE111,Analog Electronics I,3,B,Summer2023
ANT101,Anthropology,3,D+,Summer2023
MAT120,Calculus I,3,C,Fall2023
CHE101L,Chemistry I Lab,1,A-,Fall2023
CSE331L,Microprocessor Interfacing Lab,1,D,Fall2023
CSE173,Discrete Mathematics,3,C,Fall2023
CSE331,Microprocessor Interfacing,3,B-,Fall2023
CHE101,Chemistry I,3,B+,Fall2023
EEE141,Electrical Circuits I,3,C,Spring2024
MAT130,Calculus II,3,A-,Spring2024
CSE215L,Programming Language II Lab,1,F,Spring2024
CSE215,Programming Language II,3,C-,Spring2024
ENG105,Advanced Composition,3,A,Spring2024
CSE311L,Database Management Systems Lab,1,C+,Summer2024
CSE225,Data Structures & Algorithms,3,F,Summer2024
MAT250,Calculus III,3,B+,Summer2024
CSE215L,Programming Language II Lab,1,B,Fall2024
CSE231L,Digital Logic Design Lab,1,B+,Fall2024
CSE225,Data Structures & Algorithms,3,C+,Fall2024
CSE225L,Data Structures & Algorithms Lab,1,B,Fall2024
HIS102,World Civilization,3,D+,Fall2024
