course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,B+,Summer2021
BUS251,Business Communication,3,B+,Summer2021
INB372,International Business,3,C+,Summer2021
ECO101,Intro to Microeconomics,3,B-,Summer2021
MKT202,Introduction to Marketing,3,C,Summer2021
ACT201,Intro to Financial Accounting,3,B+,Summer2021
ECO104,Intro to Macroeconomics,3,A,Fall2021
LAW200,Legal Environment of Business,3,C,Fall2021
PHI401,Ethics / Philosophy,3,B,Fall2021
ACT202,Intro to Managerial Accounting,3,B,Fall2021
MGT212,Principles of Management,3,C+,Fall2021
MGT314,Production Management,3,A,Spring2022
ENG115,English Literature,3,A-,Spring2022
BEN205,Bengali Literature,3,B,Spring2022
MGT351,Human Resource Management,3,A-,Spring2022
SOC101,Intro to Sociology,3,B-,Summer2022
PAD201,Public Administration,3,A-,Summer2022
ANT101,Anthropology,3,B,Summer2022
GEO205,Geography,3,B,Summer2022
POL104,Political Science,3,A-,Summer2022
MGT368,Entrepreneurship,3,B-,Summer2022
HIS101,Bangladesh History,3,C+,Fall2022
MIS207,Management Information Systems,3,B+,Fall2022
BIO103,Biology I,3,B-,Fall2022
PSY101,Intro to Psychology,3,B+,Fall2022
CHE101,Chemistry I,3,A-,Fall2022
ENV107L,Environmental Science Lab,1,C+,Fall2022
BIO103L,Biology I Lab,1,B-,Fall2022
ENV107,Environmental Science,3,A,Fall2022
MGT321,Organizational Behavior,3,C,Spring2023
HIS102,World Civilization,3,C-,Spring2023
MGT330,Designing Effective Organizations,3,C-,Spring2023
HIS103,History of South Asia,3,A,Spring2023
MGT350,Managing Quality,3,C+,Spring2023
HIS205,Modern History,3,A,Spring2023
MIS320,IT for Managers,3,C-,Summer2023
HRM370,Managerial Skill Development,3,C,Summer2023
MGT410,Entrepreneurship II,3,C,Summer2023
HRM470,Negotiations,3,C-,Summer2023
MGT490,Project Management,3,C-,Summer2023
BUS498,Internship,4,D+,Summer2024
