course_code,course_name,credits,grade,semester
MGT212,Principles of Management,3,C,Spring2019
ACT201,Intro to Financial Accounting,3,C,Spring2019
ENG103,Intermediate Composition,3,C,Spring2019
ENG102,Introduction to Composition,3,T,Spring2019
MIS107,Introduction to Computers,3,F,Summer2019
ECO101,Intro to Microeconomics,3,F,Summer2019
ECO101,Intro to Microeconomics,3,F,Fall2019
MKT202,Introduction to Marketing,3,C-,Fall2019
BUS251,Business Communication,3,B-,Fall2019
INB372,International Business,3,C-,Spring2020
ECO101,Intro to Microeconomics,3,F,Spring2020
ACT202,Intro to Managerial Accounting,3,C,Spring2020
LAW200,Legal Environment of Business,3,D+,Summer2020
MIS207,Management Information Systems,3,D,Summer2020
MGT314,Production Management,3,C+,Summer2020
ECO101,Intro to Microeconomics,3,D,Summer2020
ENG105,Advanced Composition,3,D+,Fall2020
MGT368,Entrepreneurship,3,I,Fall2020
MIS107,Introduction to Computers,3,D,Fall2020
ECO104,Intro to Macroeconomics,3,F,Fall2020
MGT351,Human Resource Management,3,D+,Spring2021
PHI401,Ethics / Philosophy,3,B,Spring2021
ECO104,Intro to Macroeconomics,3,D+,Summer2021
POL101,Intro to Political Science,3,I,Summer2021
MGT368,Entrepreneurship,3,B,Summer2021
BEN205,Bengali Literature,3,D+,Summer2021
SOC101,Intro to Sociology,3,C,Fall2021
POL101,Intro to Political Science,3,D,Fall2021
PSY101,Intro to Psychology,3,C-,Spring2022
PBH101,Public Health,3,B,Spring2022
HIS102,World Civilization,3,D,Summer2022
HIS101,Bangladesh History,3,I,Summer2022
HIS205,Modern History,3,C-,Summer2022
SCM310,Supply Chain Management,3,F,Fall2022
SCM320,Procurement and Inventory,3,B,Fall2022
SCM310,Supply Chain Management,3,C-,Spring2023
SCM450,Supply Chain Analytics,3,C+,Spring2023
MGT490,Project Management,3,F,Summer2023
MGT460,Logistics Management,3,B,Summer2023
MGT360,Global Supply Chain,3,F,Summer2023
MGT470,Quality Management,3,C+,Fall2023
MGT360,Global Supply Chain,3,B-,Fall2023
MGT490,Project Management,3,B-,Fall2023
MGT390,Warehouse Management,3,C+,Spring2024
