course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
BUS112,Intro to Business Mathematics,3,T,Spring2019
BUS135,Business Mathematics,3,B,Spring2019
MIS107,Introduction to Computers,3,F,Spring2019
MKT202,Introduction to Marketing,3,B,Spring2019
ENG103,Intermediate Composition,3,B,Spring2019
ACT201,Intro to Financial Accounting,3,B,Spring2019
LAW200,Legal Environment of Business,3,D+,Summer2019
MGT212,Principles of Management,3,B,Summer2019
BUS251,Business Communication,3,F,Summer2019
ECO101,Intro to Microeconomics,3,A,Summer2019
BUS172,Introduction to Statistics,3,A,Summer2019
BUS173,Applied Statistics,3,C,Fall2019
FIN254,Intro to Financial Management,3,C-,Fall2019
ACT202,Intro to Managerial Accounting,3,A-,Fall2019
MIS107,Introduction to Computers,3,B-,Fall2019
MGT351,Human Resource Management,3,C+,Spring2020
BUS251,Business Communication,3,C-,Spring2020
ECO104,Intro to Macroeconomics,3,D,Spring2020
MGT314,Production Management,3,C,Summer2020
MIS207,Management Information Systems,3,D+,Summer2020
INB372,International Business,3,W,Summer2020
MGT368,Entrepreneurship,3,B+,Summer2020
INB372,International Business,3,C,Fall2020
BEN205,Bengali Literature,3,C,Fall2020
PHI401,Ethics / Philosophy,3,D+,Fall2020
ENG115,English Literature,3,A-,Fall2020
PAD201,Public Administration,3,D,Spring2021
POL101,Intro to Political Science,3,C+,Spring2021
POL104,Political Science,3,C-,Spring2021
GEO205,Geography,3,D,Summer2021
SOC101,Intro to Sociology,3,C-,Summer2021
ANT101,Anthropology,3,W,Summer2021
PBH101,Public Health,3,C-,Fall2021
ENG105,Advanced Composition,3,B+,Fall2021
ENV107,Environmental Science,3,B+,Fall2021
HIS101,Bangladesh History,3,A,Spring2022
HIS102,World Civilization,3,C,Spring2022
BUS498,Internship,4,A-,Spring2022
HIS103,History of South Asia,3,A,Spring2022
HRM340,Training and Development,3,F,Spring2022
HIS205,Modern History,3,D+,Spring2022
