course_code,course_name,credits,grade,semester
EEE111L,Analog Electronics I Lab,1,B,Summer2020
PHY107L,Physics I Lab,1,A-,Summer2020
CHE101L,Chemistry I Lab,1,B-,Summer2020
CSE145,Introduction to Artificial Intelligence,3,B-,Summer2020
CEE110,Engineering Drawing,1,B-,Fall2020
CSE331,Microprocessor Interfacing,3,B+,Fall2020
PHY108L,Physics II Lab,1,B,Fall2020
EEE141,Electrical Circuits I,3,B+,Fall2020
CSE331L,Microprocessor Interfacing Lab,1,C+,Fall2020
EEE141L,Electrical Circuits I Lab,1,A-,Fall2020
BIO103,Biology I,3,A-,Fall2020
BIO103L,Biology I Lab,1,B-,Fall2020
ENG105,Advanced Composition,3,A,Spring2021
CSE327,Software Engineering,3,B,Spring2021
CSE226,Fundamentals of Vibe Coding,3,B-,Spring2021
EEE111,Analog Electronics I,3,B,Spring2021
CSE299,Junior Design Project,1,C,Summer2021
ENG111,Public Speaking,3,B+,Summer2021
CSE425,Concepts of Programming Languages,3,C,Summer2021
HIS101,Bangladesh History,3,B+,Summer2021
ECO101,Intro to Microeconomics,3,D,Fall2021
MIS207,Management Information Systems,3,D,Fall2021
ACT201,Intro to Financial Accounting,3,A,Fall2021
INB372,International Business,3,B+,Fall2021
BUS251,Business Communication,3,A-,Fall2021
MKT382,International Marketing,3,F,Spring2022
INB400,International Trade and Finance,3,C-,Spring2022
MKT417,Export-Import Management,3,B,Spring2022
ECO104,Intro to Macroeconomics,3,F,Summer2022
MKT382,International Marketing,3,A,Summer2022
INB410,International Competitiveness,3,A-,Summer2022
INB350,International Business Negotiation,3,C-,Summer2022
MIS107,Introduction to Computers,3,C,Summer2022
INB495,Special Topics in INB,3,D+,Fall2022
MKT202,Introduction to Marketing,3,C+,Fall2022
ACT202,Intro to Managerial Accounting,3,F,Fall2022
MGT212,Principles of Management,3,D,Fall2022
MGT314,Production Management,3,C+,Spring2023
INB355,Country Risk Analysis,3,C,Spring2023
INB415,Emerging Markets,3,D+,Spring2023
INB480,Global Business Strategy,3,C+,Summer2023
MGT351,Human Resource Management,3,C+,Summer2023
ACT202,Intro to Managerial Accounting,3,D+,Summer2023
INB450,Global Entrepreneurship,3,D,Summer2023
PHI401,Ethics / Philosophy,3,C-,Summer2023
INB490,Cross-Cultural Management,3,A,Fall2023
MGT368,Entrepreneurship,3,D,Fall2023
LAW200,Legal Environment of Business,3,C-,Fall2023
