course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
ENG103,Intermediate Composition,3,D+,Fall2019
MGT212,Principles of Management,3,C+,Fall2019
ECO101,Intro to Microeconomics,3,B-,Fall2019
ACT201,Intro to Financial Accounting,3,C,Fall2019
MKT202,Introduction to Marketing,3,C-,Spring2020
ECO104,Intro to Macroeconomics,3,D+,Spring2020
MIS107,Introduction to Computers,3,C+,Spring2020
INB372,International Business,3,B-,Summer2020
LAW200,Legal Environment of Business,3,C-,Summer2020
MGT314,Production Management,3,B-,Summer2020
BUS251,Business Communication,3,B-,Summer2020
MGT351,Human Resource Management,3,C-,Summer2020
MGT368,Entrepreneurship,3,B-,Fall2020
PHI401,Ethics / Philosophy,3,C,Fall2020
ACT202,Intro to Managerial Accounting,3,D+,Fall2020
POL101,Intro to Political Science,3,D+,Spring2021
ENG115,English Literature,3,C-,Spring2021
BEN205,Bengali Literature,3,B,Spring2021
MIS207,Management Information Systems,3,C,Spring2021
ENG105,Advanced Composition,3,C+,Spring2021
ENV107,Environmental Science,3,D+,Summer2021
BIO103,Biology I,3,C,Summer2021
GEO205,Geography,3,C,Summer2021
ENV107L,Environmental Science Lab,1,D,Summer2021
HIS102,World Civilization,3,B,Fall2021
MKT337,Promotional Management,3,C-,Fall2021
HIS101,Bangladesh History,3,C+,Fall2021
