course_code,course_name,credits,grade,semester
ENG102,Introduction to Composition,3,T,Spring2019
MAT112,College Algebra,0,T,Spring2019
CSE115L,Programming Language I Lab,1,A-,Summer2021
CSE215L,Programming Language II Lab,1,B+,Summer2021
MAT116,Pre-Calculus,3,B,Summer2021
ENV203,Environmental Studies,3,A,Summer2021
CSE115,Programming Language I,3,A,Summer2021
CHE101L,Chemistry I Lab,1,A-,Fall2021
MAT120,Calculus I,3,C-,Fall2021
CSE173,Discrete Mathematics,3,C,Fall2021
PHY108,Physics II,3,A-,Fall2021
CEE110,Engineering Drawing,1,C,Fall2021
PHY108L,Physics II Lab,1,B,Fall2021
CSE226,Fundamentals of Vibe Coding,3,B,Spring2022
CSE331,Microprocessor Interfacing,3,A-,Spring2022
EEE141,Electrical Circuits I,3,B,Spring2022
PHI104,Introduction to Ethics,3,B,Spring2022
CSE215,Programming Language II,3,B+,Spring2022
EEE141L,Electrical Circuits I Lab,1,A,Spring2022
MAT130,Calculus II,3,C,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,A-,Summer2022
CSE311L,Database Management Systems Lab,1,C,Summer2022
CSE299,Junior Design Project,1,B+,Summer2022
BIO103,Biology I,3,B-,Summer2022
MAT250,Calculus III,3,C-,Summer2022
CSE225,Data Structures & Algorithms,3,A,Summer2022
BIO103L,Biology I Lab,1,C+,Summer2022
CSE231,Digital Logic Design,3,B+,Fall2022
CSE311,Database Management Systems,3,A,Fall2022
POL101,Intro to Political Science,3,B+,Fall2022
EEE452,Engineering Economics,3,C,Fall2022
CSE231L,Digital Logic Design Lab,1,C+,Fall2022
CSE332,Computer Organization & Architecture,3,B-,Spring2023
CSE461,Robotics,3,C+,Spring2023
CSE445,Computer Vision,3,B-,Spring2023
CSE327,Software Engineering,3,B-,Spring2023
CSE101,Introduction to Python Programming,3,C-,Summer2023
CSE323,Operating Systems Design,3,C+,Summer2023
ETE115,Introduction to Telecommunications,3,C+,Summer2023
CSE331L,Microprocessor Interfacing Lab,1,B-,Summer2023
CSE471,Compiler Design,3,C-,Summer2023
SOC201,Social Theory,3,C-,Summer2023
CSE425,Concepts of Programming Languages,3,D+,Fall2023
HIS201,Modern History,3,D+,Fall2023
CSE145,Introduction to Artificial Intelligence,3,D+,Fall2023
CSE373,Design & Analysis of Algorithms,3,D+,Fall2023
MAT125,Linear Algebra,3,D+,Fall2023
