course_code,course_name,credits,grade,semester
MAT112,College Algebra,0,T,Spring2019
CSE115,Programming Language I,3,W,Spring2023
MAT116,Pre-Calculus,3,W,Spring2023
EEE141,Electrical Circuits I,3,C+,Spring2023
CSE145,Introduction to Artificial Intelligence,3,A,Spring2023
CSE115,Programming Language I,3,W,Summer2023
MAT116,Pre-Calculus,3,W,Summer2023
ENG103,Intermediate Composition,3,B,Summer2023
SOC101,Intro to Sociology,3,W,Summer2023
ENV203,Environmental Studies,3,B,Fall2023
CSE115,Programming Language I,3,B+,Fall2023
MAT116,Pre-Calculus,3,W,Fall2023
BIO103L,Biology I Lab,1,W,Fall2023
CHE101L,Chemistry I Lab,1,W,Fall2023
CSE173,Discrete Mathematics,3,W,Spring2024
PHY108,Physics II,3,B+,Spring2024
CSE331L,Microprocessor Interfacing Lab,1,B,Spring2024
MAT116,Pre-Calculus,3,B,Spring2024
PHY108L,Physics II Lab,1,W,Spring2024
POL101,Intro to Political Science,3,D,Spring2024
CSE226,Fundamentals of Vibe Coding,3,C,Summer2024
CSE173,Discrete Mathematics,3,A,Summer2024
MAT120,Calculus I,3,A,Summer2024
